SourceFiscalYear,Organization,AccountTitle,BudgetActivityTitle,AGtitle,SAG.Title,FiscalYear,Amount2,Amount,Amount3
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Specialized Skill Training,2012,85816.0,664760.0,69961.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Specialized Skill Training,2012,85816.0,664760.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Specialized Skill Training,2012,85816.0,85816.0,69961.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Specialized Skill Training,2012,85816.0,85816.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Flight Training,2012,0.0,9034.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Flight Training,2012,0.0,9034.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Flight Training,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Flight Training,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Professional Development Education,2012,33142.0,173452.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Professional Development Education,2012,33142.0,173452.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Professional Development Education,2012,33142.0,33142.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Professional Development Education,2012,33142.0,33142.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Training and Operations,2012,324643.0,173425.0,5400.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Training and Operations,2012,324643.0,173425.0,209784.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Training and Operations,2012,324643.0,534427.0,5400.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,Basic Skills and Advanced Training,Training and Operations,2012,324643.0,534427.0,209784.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,"Recruiting, and Other Training & Education",Recruiting and Advertising,2012,184432.0,254860.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,"Recruiting, and Other Training & Education",Recruiting and Advertising,2012,184432.0,254860.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,"Recruiting, and Other Training & Education",Recruiting and Advertising,2012,184432.0,184432.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,"Recruiting, and Other Training & Education",Recruiting and Advertising,2012,184432.0,184432.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,"Recruiting, and Other Training & Education",Off-Duty and Voluntary Education,2012,43708.0,140279.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,"Recruiting, and Other Training & Education",Off-Duty and Voluntary Education,2012,43708.0,140279.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,"Recruiting, and Other Training & Education",Off-Duty and Voluntary Education,2012,43708.0,43708.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,"Recruiting, and Other Training & Education",Off-Duty and Voluntary Education,2012,43708.0,43708.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,"Recruiting, and Other Training & Education",Junior Reserve Officer Training Corps,2012,19671.0,52689.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,"Recruiting, and Other Training & Education",Junior Reserve Officer Training Corps,2012,19671.0,52689.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,"Recruiting, and Other Training & Education",Junior Reserve Officer Training Corps,2012,19671.0,19671.0,0.0
2012,Navy,Operation and Maitenance,Navy - Training and Recruiting,"Recruiting, and Other Training & Education",Junior Reserve Officer Training Corps,2012,19671.0,19671.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Special Support,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Special Support,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Special Support,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Special Support,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Servicewide Transportation,2012,36021.0,412516.0,376495.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Servicewide Transportation,2012,36021.0,412516.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Servicewide Transportation,2012,36021.0,852.0,376495.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Servicewide Transportation,2012,36021.0,852.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,405431.0,756831.0,2348.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,405431.0,756831.0,5989.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,405431.0,756831.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,405431.0,756831.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,405431.0,411420.0,2348.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,405431.0,411420.0,5989.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,405431.0,411420.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,405431.0,411420.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,405431.0,1857.0,2348.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,405431.0,1857.0,5989.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,405431.0,1857.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,405431.0,1857.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,405431.0,13257.0,2348.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,405431.0,13257.0,5989.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,405431.0,13257.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Administration,2012,405431.0,13257.0,0.0
2012,Navy,Operation and Maitenance,Navy - Administration and Servicewide Activities,Servicewide Support,Acquisition and Program Management,2012,91153.0,91153.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Undistributed,Undistributed,Adj to Match Continuing Resolution,2012,0.0,0.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Air Operations,Mission and Other Flight Operations,2012,622868.0,5821001.0,1058114.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Air Operations,Mission and Other Flight Operations,2012,622868.0,5821001.0,38402.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Air Operations,Mission and Other Flight Operations,2012,622868.0,661270.0,1058114.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Air Operations,Mission and Other Flight Operations,2012,622868.0,661270.0,38402.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Air Operations,Intermediate Maintenance,2012,16041.0,16441.0,400.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Air Operations,Air Operations and Safety Support,2012,1511.0,117685.0,12934.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Air Operations,Air Operations and Safety Support,2012,1511.0,117685.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Air Operations,Air Operations and Safety Support,2012,1511.0,1511.0,12934.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Air Operations,Air Operations and Safety Support,2012,1511.0,1511.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Air Operations,Aircraft Depot Maintenance,2012,123547.0,1204355.0,174052.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Air Operations,Aircraft Depot Maintenance,2012,123547.0,1204355.0,11330.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Air Operations,Aircraft Depot Maintenance,2012,123547.0,134877.0,174052.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Air Operations,Aircraft Depot Maintenance,2012,123547.0,134877.0,11330.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Air Operations,Aircraft Depot Operations Support,2012,379.0,38989.0,1586.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Air Operations,Aircraft Depot Operations Support,2012,379.0,38989.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Air Operations,Aircraft Depot Operations Support,2012,379.0,379.0,1586.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Air Operations,Aircraft Depot Operations Support,2012,379.0,379.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Ship Operations,Mission and Other Ship Operations,2012,49701.0,4953134.0,1132948.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Ship Operations,Mission and Other Ship Operations,2012,49701.0,4953134.0,10137.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Ship Operations,Mission and Other Ship Operations,2012,49701.0,59838.0,1132948.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Ship Operations,Mission and Other Ship Operations,2012,49701.0,59838.0,10137.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Ship Operations,Ship Operations Support & Training,2012,593.0,761688.0,26822.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Ship Operations,Ship Operations Support & Training,2012,593.0,761688.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Ship Operations,Ship Operations Support & Training,2012,593.0,593.0,26822.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Ship Operations,Ship Operations Support & Training,2012,593.0,593.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Ship Operations,Ship Depot Maintenance,2012,53916.0,5970781.0,998172.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Ship Operations,Ship Depot Maintenance,2012,53916.0,5970781.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Ship Operations,Ship Depot Maintenance,2012,53916.0,53916.0,998172.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Ship Operations,Ship Depot Maintenance,2012,53916.0,53916.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Combat Related Operations,Combat Communications,2012,15445.0,610192.0,26533.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Combat Related Operations,Combat Communications,2012,15445.0,610192.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Combat Related Operations,Combat Communications,2012,15445.0,15445.0,26533.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Combat Related Operations,Combat Communications,2012,15445.0,15445.0,0.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Combat Related Operations,Combat Support Forces,2012,153942.0,3009118.0,1932640.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Combat Related Operations,Combat Support Forces,2012,153942.0,3009118.0,13827.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Combat Related Operations,Combat Support Forces,2012,153942.0,167769.0,1932640.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Combat Related Operations,Combat Support Forces,2012,153942.0,167769.0,13827.0
2012,Navy,Operation and Maitenance,Navy - Operating Forces,Weapons Support,Weapons Maintenance,2012,7292.0,651537.0,201083.0
