"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BSA","BSAtitle","LineNumber","LineItem","LineItemTitle","CostType","CostTypeTitle","LineNumber","AddOrNonAdd","Classified","FiscalYear","OriginType","PBtotal","PBtype","QuantPBtotal","QuantPBtype"
"4499",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","25","Combat Service Support Equipment","142","8840M80600","Mounted Soldier System","A","Weapon System Cost","142","Add","U",2013,"Base",NA,0,NA,0
"4500",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","25","Combat Service Support Equipment","143","8860M80200","Force Provider","A","Weapon System Cost","143","Add","U",2013,"Base",NA,0,NA,0
"4501",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","25","Combat Service Support Equipment","144","9120M65800","Field Feeding Equipment","A","Weapon System Cost","144","Add","U",2013,"Base",NA,27417,NA,228
"4502",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","25","Combat Service Support Equipment","145","9140MA7804","Cargo Aerial Del & Personnel Parachute System","A","Weapon System Cost","145","Add","U",2013,"Base",NA,52065,NA,8891
"4503",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","25","Combat Service Support Equipment","146","9197R16500","Mortuary Affairs Systems","A","Weapon System Cost","146","Add","U",2013,"Base",NA,2358,NA,0
"4504",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","25","Combat Service Support Equipment","147","9462R70001","Family of Engr Combat and Construction Sets","A","Weapon System Cost","147","Add","U",2013,"Base",NA,31573,NA,266
"4505",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","25","Combat Service Support Equipment","148","9530ML5301","Items Less Than $5 Million","A","Weapon System Cost","148","Add","U",2013,"Base",NA,14093,NA,818
"4506",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","30","Petroleum Equipment","149","4700MA6000","Distribution Systems, Petroleum & Water","A","Weapon System Cost","149","Add","U",2013,"Base",NA,36266,NA,208
"4507",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","40","Medical Equipment","150","7500MN1000","Combat Support Medical","A","Weapon System Cost","150","Add","U",2013,"Base",NA,34101,NA,1938
"4508",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","40","Medical Equipment","151","7774G13010","MEDEVAC Misson Equipment Package (MEP)","A","Weapon System Cost","151","Add","U",2013,"Base",NA,20540,NA,0
"4509",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","45","Maintenance Equipment","152","0639G05301","Mobile Maintenance Equipment Systems","A","Weapon System Cost","152","Add","U",2013,"Base",NA,2495,NA,20
"4510",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","45","Maintenance Equipment","153","9562ML5345","Items Less Than $5 Million (MAINT EQ)","A","Weapon System Cost","153","Add","U",2013,"Base",NA,0,NA,0
"4511",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","50","Construction Equipment","154","0375R03800","Grader, Road Mtzd, Hvy, 6x4 (CCE)","A","Weapon System Cost","154","Add","U",2013,"Base",NA,2028,NA,0
"4512",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","50","Construction Equipment","155","0502R11011","Skid Steer Loader (SSL) Family of System","A","Weapon System Cost","155","Add","U",2013,"Base",NA,0,NA,0
"4513",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","50","Construction Equipment","156","0822RA0100","Scrapers,  Earthmoving","A","Weapon System Cost","156","Add","U",2013,"Base",NA,6146,NA,9
"4514",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","50","Construction Equipment","157","1900R02000","Mission Modules - Engineering","A","Weapon System Cost","157","Add","U",2013,"Base",NA,31200,NA,40
"4515",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","50","Construction Equipment","158","3410X02300","Compactor","A","Weapon System Cost","158","Add","U",2013,"Base",NA,0,NA,0
"4516",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","50","Construction Equipment","159","4100R04500","Loaders","A","Weapon System Cost","159","Add","U",2013,"Base",NA,0,NA,0
"4517",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","50","Construction Equipment","160","4428X01500","Hydraulic Excavator","A","Weapon System Cost","160","Add","U",2013,"Base",NA,0,NA,0
"4518",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","50","Construction Equipment","161","4700M05800","Tractor, Full Tracked","A","Weapon System Cost","161","Add","U",2013,"Base",NA,20867,NA,61
"4519",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","50","Construction Equipment","162","4734R06701","All Terrain Cranes","A","Weapon System Cost","162","Add","U",2013,"Base",NA,4003,NA,1
"4520",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","50","Construction Equipment","163","6445M08100","Plant, Asphalt Mixing","A","Weapon System Cost","163","Add","U",2013,"Base",NA,3679,NA,1
"4521",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","50","Construction Equipment","164","7495R05901","High Mobility Engineer Excavator (HMEE)","A","Weapon System Cost","164","Add","U",2013,"Base",NA,30042,NA,76
"4522",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","50","Construction Equipment","165","9061R03001","Enhanced Rapid Airfield Construction Capa","A","Weapon System Cost","165","Add","U",2013,"Base",NA,13725,NA,182
"4523",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","50","Construction Equipment","166","9120M05500","Const Equip Esp","A","Weapon System Cost","166","Add","U",2013,"Base",NA,13351,NA,47
"4524",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","50","Construction Equipment","167","9462ML5350","Items Less Than $5 Million (Const Equip)","A","Weapon System Cost","167","Add","U",2013,"Base",NA,9134,NA,0
"4525",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","55","Rail Float Containerization Equipment","168","3464M11203","Joint High Speed Vessel (JHSV)","A","Weapon System Cost","168","Add","U",2013,"Base",NA,0,NA,0
"4526",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","55","Rail Float Containerization Equipment","169","3466M11204","Harbormaster Command and Control Center","A","Weapon System Cost","169","Add","U",2013,"Base",NA,0,NA,0
"4527",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","55","Rail Float Containerization Equipment","170","9552ML5355","Items Less Than $5 Million (Float/Rail)","A","Weapon System Cost","170","Add","U",2013,"Base",NA,10552,NA,0
"4528",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","60","Generators","171","0426MA9800","Generators and Associated Equip","A","Weapon System Cost","171","Add","U",2013,"Base",NA,60302,NA,2074
"4529",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","65","Material Handling Equipment","172","5382M41200","Rough Terrain Container Handler (RTCH)","A","Weapon System Cost","172","Add","U",2013,"Base",NA,0,NA,0
"4530",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","65","Material Handling Equipment","173","5558G41001","Family of Forklifts","A","Weapon System Cost","173","Add","U",2013,"Base",NA,5895,NA,64
"4531",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","65","Material Handling Equipment","174","7240M41800","All Terrain Lifting Army System","A","Weapon System Cost","174","Add","U",2013,"Base",NA,0,NA,0
"4532",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","70","Training Equipment","175","1780MA6600","Combat Training Centers Support","A","Weapon System Cost","175","Add","U",2013,"Base",NA,104649,NA,339
"4533",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","70","Training Equipment","176","2062NA0100","Training Devices, Nonsystem","A","Weapon System Cost","176","Add","U",2013,"Base",NA,125251,NA,0
"4534",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","70","Training Equipment","177","6650NA0170","Close Combat Tactical Trainer","A","Weapon System Cost","177","Add","U",2013,"Base",NA,19984,NA,8
"4535",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","70","Training Equipment","178","6800NA0173","Aviation Combined Arms Tactical Trainer","A","Weapon System Cost","178","Add","U",2013,"Base",NA,10977,NA,0
"4536",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","70","Training Equipment","179","6860NA0176","Gaming Technology In Support of Army Training","A","Weapon System Cost","179","Add","U",2013,"Base",NA,4056,NA,0
"4537",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","80","Test Measure and Dig Equipment (TMD)","180","0100N10000","Calibration Sets Equipment","A","Weapon System Cost","180","Add","U",2013,"Base",NA,10494,NA,3
"4538",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","80","Test Measure and Dig Equipment (TMD)","181","0200MB4000","Integrated Family of Test Equipment (IFTE)","A","Weapon System Cost","181","Add","U",2013,"Base",NA,45508,NA,1674
"4539",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","80","Test Measure and Dig Equipment (TMD)","182","0600N11000","Test Equipment Modernization (TEMOD)","A","Weapon System Cost","182","Add","U",2013,"Base",NA,24334,NA,2786
"4540",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","90","Other Support Equipment","183","0017M80101","Rapid Equipping Soldier Support Equipment","A","Weapon System Cost","183","Add","U",2013,"Base",NA,5078,NA,0
"4541",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","90","Other Support Equipment","184","0050MA0780","Physical Security Systems (OPA3)","A","Weapon System Cost","184","Add","U",2013,"Base",NA,46301,NA,0
"4542",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","90","Other Support Equipment","185","0312MB7000","Base Level Common Equipment","A","Weapon System Cost","185","Add","U",2013,"Base",NA,1373,NA,0
"4543",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","90","Other Support Equipment","186","1110MA4500","Modification of In-Svc Equipment (OPA-3)","A","Weapon System Cost","186","Add","U",2013,"Base",NA,59141,NA,248
"4544",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","90","Other Support Equipment","187","1220MA0450","Production Base Support (OTH)","A","Weapon System Cost","187","Add","U",2013,"Base",NA,2446,NA,0
"4545",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","90","Other Support Equipment","188","1572MA6700","Special Equipment for User Testing","A","Weapon System Cost","188","Add","U",2013,"Base",NA,12920,NA,206
"4546",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","90","Other Support Equipment","189","3569G01001","AMC Critical Items OPA3","A","Weapon System Cost","189","Add","U",2013,"Base",NA,19180,NA,1141
"4547",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","90","Other Support Equipment","190","9219MA8975","Tractor Yard","A","Weapon System Cost","190","Add","U",2013,"Base",NA,7368,NA,0
"4548",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","90","Other Support Equipment","191","9221F00001","Unmanned Ground Vehicle","A","Weapon System Cost","191","Add","U",2013,"Base",NA,83937,NA,311
"4549",2013,"2035A","Other Procurement, Army","ARMY","03","Other Support Equipment","90","Other Support Equipment","192","9222G80001","Training Logistics Management","A","Weapon System Cost","192","Add","U",2013,"Base",NA,0,NA,0
"4550",2013,"2035A","Other Procurement, Army","ARMY","04","Spare and Repair Parts","20","OPA2","193","0200BS9100","Initial Spares - C&E","A","Weapon System Cost","193","Add","U",2013,"Base",NA,64507,NA,34
"4551",2013,"2093A","Joint Impr Explosive Dev Defeat Fund","ARMY","01","Network Attack","01","Network Attack","1  ","JIED01","Attack the Network","A","Weapon System Cost","1  ","Add","U",2013,"Base",NA,0,NA,0
"4552",2013,"2093A","Joint Impr Explosive Dev Defeat Fund","ARMY","02","JIEDDO Device Defeat","01","JIEDDO Device Defeat","2  ","JIED02","Defeat the Device","A","Weapon System Cost","2  ","Add","U",2013,"Base",NA,0,NA,0
"4553",2013,"2093A","Joint Impr Explosive Dev Defeat Fund","ARMY","03","Force Training","01","Force Training","3  ","JIED03","Train the Force","A","Weapon System Cost","3  ","Add","U",2013,"Base",NA,0,NA,0
"4554",2013,"2093A","Joint Impr Explosive Dev Defeat Fund","ARMY","04","Staff and Infrastructure","01","Staff and Infrastructure","4  ","JIED04","Operations","A","Weapon System Cost","4  ","Add","U",2013,"Base",NA,227414,NA,0
"4555",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","1  ","0143","EA-18G","A","Weapon System Cost","1  ","Add","U",2013,"Base",NA,1055562,NA,12
"4556",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","1  ","0143","EA-18G","B","Less: Advance Procurement (PY)","1  ","Add","U",2013,"Base",NA,-28119,NA,0
"4557",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","2  ","0143","EA-18G","C","Advance Procurement (CY)","2  ","Add","U",2013,"Base",NA,0,NA,0
"4558",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","3  ","0145","F/A-18E/F (Fighter) Hornet","A","Weapon System Cost","3  ","Add","U",2013,"Base",NA,2098393,NA,26
"4559",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","3  ","0145","F/A-18E/F (Fighter) Hornet","B","Less: Advance Procurement (PY)","3  ","Add","U",2013,"Base",NA,-63262,NA,0
"4560",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","4  ","0145","F/A-18E/F (Fighter) Hornet","C","Advance Procurement (CY)","4  ","Add","U",2013,"Base",NA,30296,NA,0
"4561",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","5  ","0147","Joint Strike Fighter CV","A","Weapon System Cost","5  ","Add","U",2013,"Base",NA,1116698,NA,4
"4562",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","5  ","0147","Joint Strike Fighter CV","B","Less: Advance Procurement (PY)","5  ","Add","U",2013,"Base",NA,-109066,NA,0
"4563",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","6  ","0147","Joint Strike Fighter CV","C","Advance Procurement (CY)","6  ","Add","U",2013,"Base",NA,65180,NA,0
"4564",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","7  ","0152","JSF STOVL","A","Weapon System Cost","7  ","Add","U",2013,"Base",NA,1521966,NA,6
"4565",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","7  ","0152","JSF STOVL","B","Less: Advance Procurement (PY)","7  ","Add","U",2013,"Base",NA,-117229,NA,0
"4566",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","8  ","0152","JSF STOVL","C","Advance Procurement (CY)","8  ","Add","U",2013,"Base",NA,106199,NA,0
"4567",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","9  ","0164","V-22 (Medium Lift)","A","Weapon System Cost","9  ","Add","U",2013,"Base",NA,1366888,NA,17
"4568",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","9  ","0164","V-22 (Medium Lift)","B","Less: Advance Procurement (PY)","9  ","Add","U",2013,"Base",NA,-63768,NA,0
"4569",2013,"1506N","Aircraft Procurement, Navy","NAVY","01","Combat Aircraft","01","Combat Aircraft","10 ","0164","V-22 (Medium Lift)","C","Advance Procurement (CY)","10 ","Add","U",2013,"Base",NA,154202,NA,0
