"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","LineNumber","SAG","SAG.Title","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","PBtotal","PBtype"
"1696",2011,"1107N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","030","030","1A5A","Training Support","U",2011,"Total",NA,NA,0,NA
"1697",2011,"1107N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","040","040","BSM1","Sustainment, Restoration And Modernization","U",2011,"Total",NA,NA,38762,NA
"1698",2011,"1107N","Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","050","050","BSS1","Base Operating Support","U",2011,"Total",NA,NA,106038,NA
"1699",2011,"1107N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","060","060","4A2G","Special Support","U",2011,"Total",NA,NA,0,NA
"1700",2011,"1107N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","070","070","4A3G","Servicewide Transportation","U",2011,"Total",NA,NA,835,NA
"1701",2011,"1107N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","080","080","4A4G","Administration","U",2011,"Total",NA,NA,15871,NA
"1702",2011,"1107N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","090","090","4A6G","Recruiting And Advertising","U",2011,"Total",NA,NA,8884,NA
"1703",2011,"1107N","Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","100","100","BSS4","Base Operating Support","U",2011,"Total",NA,NA,0,NA
"1704",2011,"1117N","Operation & Maintenance, MC Reserve, RA","NAVY","01","Operating Forces","010","010","BSM1","Sustainment, Restoration And Modernization","U",2011,"Total",NA,NA,0,NA
"1705",2011,"5185N","Kaho'olawe Is Convync, Remediatn Env Rest","NAVY","01","Concept Obligations","010","010","0000","Kaho'Olawe Is Conv, Rm Env Res","U",2011,"Total",NA,NA,0,NA
"1706",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","010","010","011A","Primary Combat Forces","U",2011,"Total",NA,NA,6157762,NA
"1707",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","020","020","011C","Combat Enhancement Forces","U",2011,"Total",NA,NA,4950037,NA
"1708",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","030","030","011D","Air Operations Training (OJT, Maintain Skills)","U",2011,"Total",NA,NA,1687550,NA
"1709",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","040","040","011M","Depot Maintenance","U",2011,"Total",NA,NA,2487104,NA
"1710",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","050","050","011R","Facilities Sustainment, Restoration & Modernization","U",2011,"Total",NA,NA,2260697,NA
"1711",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","060","060","011Z","Base Support","U",2011,"Total",NA,NA,4868055,NA
"1712",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","070","070","012A","Global C3I And Early Warning","U",2011,"Total",NA,NA,1639875,NA
"1713",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","080","080","012C","Other Combat Ops Spt Programs","U",2011,"Total",NA,NA,1433185,NA
"1714",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","090","090","012D","JCS Exercises","U",2011,"Total",NA,NA,0,NA
"1715",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","100","100","012F","Tactical Intel And Other Special Activities","U",2011,"Total",NA,NA,595028,NA
"1716",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","110","110","013A","Launch Facilities","U",2011,"Total",NA,NA,371330,NA
"1717",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","120","120","013C","Space Control Systems","U",2011,"Total",NA,NA,845113,NA
"1718",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","130","130","015A","Combatant Commanders Direct Mission Support","U",2011,"Total",NA,NA,925615,NA
"1719",2011,"3400F","Operation & Maintenance, Air Force","AF","01","Operating Forces","140","140","015B","Combatant Commanders Core Operations","U",2011,"Total",NA,NA,233021,NA
"1720",2011,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","150","150","021A","Airlift Operations","U",2011,"Total",NA,NA,7379463,NA
"1721",2011,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","160","160","021D","Mobilization Preparedness","U",2011,"Total",NA,NA,399041,NA
"1722",2011,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","170","170","021M","Depot Maintenance","U",2011,"Total",NA,NA,357309,NA
"1723",2011,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","180","180","021R","Facilities Sustainment, Restoration & Modernization","U",2011,"Total",NA,NA,368591,NA
"1724",2011,"3400F","Operation & Maintenance, Air Force","AF","02","Mobilization","190","190","021Z","Base Support","U",2011,"Total",NA,NA,740648,NA
"1725",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","200","200","031A","Officer Acquisition","U",2011,"Total",NA,NA,114403,NA
"1726",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","210","210","031B","Recruit Training","U",2011,"Total",NA,NA,28195,NA
"1727",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","220","220","031D","Reserve Officers Training Corps (ROTC)","U",2011,"Total",NA,NA,90453,NA
"1728",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","230","230","031R","Facilities Sustainment, Restoration & Modernization","U",2011,"Total",NA,NA,413518,NA
"1729",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","240","240","031Z","Base Support","U",2011,"Total",NA,NA,908411,NA
"1730",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","250","250","032A","Specialized Skill Training","U",2011,"Total",NA,NA,555958,NA
"1731",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","260","260","032B","Flight Training","U",2011,"Total",NA,NA,1033093,NA
"1732",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","270","270","032C","Professional Development Education","U",2011,"Total",NA,NA,223053,NA
"1733",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","280","280","032D","Training Support","U",2011,"Total",NA,NA,128604,NA
"1734",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","290","290","032M","Depot Maintenance","U",2011,"Total",NA,NA,619,NA
"1735",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","300","300","033A","Recruiting And Advertising","U",2011,"Total",NA,NA,150222,NA
"1736",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","310","310","033B","Examining","U",2011,"Total",NA,NA,409,NA
"1737",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","320","320","033C","Off-Duty And Voluntary Education","U",2011,"Total",NA,NA,172643,NA
"1738",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","330","330","033D","Civilian Education And Training","U",2011,"Total",NA,NA,208872,NA
"1739",2011,"3400F","Operation & Maintenance, Air Force","AF","03","Training and Recruiting","340","340","033E","Junior ROTC","U",2011,"Total",NA,NA,77692,NA
"1740",2011,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","350","350","041A","Logistics Operations","U",2011,"Total",NA,NA,1402501,NA
"1741",2011,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","360","360","041B","Technical Support Activities","U",2011,"Total",NA,NA,949018,NA
"1742",2011,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","370","370","041M","Depot Maintenance","U",2011,"Total",NA,NA,7365,NA
"1743",2011,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","380","380","041R","Facilities Sustainment, Restoration & Modernization","U",2011,"Total",NA,NA,378849,NA
"1744",2011,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","390","390","041Z","Base Support","U",2011,"Total",NA,NA,1395215,NA
"1745",2011,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","400","400","042A","Administration","U",2011,"Total",NA,NA,662706,NA
"1746",2011,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","410","410","042B","Servicewide Communications","U",2011,"Total",NA,NA,940528,NA
"1747",2011,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","420","420","042G","Other Servicewide Activities","U",2011,"Total",NA,NA,1265959,NA
"1748",2011,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","430","430","042I","Civil Air Patrol","U",2011,"Total",NA,NA,22848,NA
"1749",2011,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","440","440","043A","Security Programs","U",2011,"Total",NA,NA,1465031,NA
"1750",2011,"3400F","Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","450","450","044A","International Support","U",2011,"Total",NA,NA,36206,NA
"1751",2011,"3400F","Operation & Maintenance, Air Force","","04","Admin & Srvwd Activities","","","9999","Classified Programs","U",2011,"Total",NA,NA,0,NA
"1752",2011,"3404F","Operation & Maintenance, Air Force, RA","AF","01","Operating Forces","010","010","011R","Facilities Sustainment, Restoration & Modernization","U",2011,"Total",NA,NA,0,NA
"1753",2011,"3740F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","010","010","011A","Primary Combat Forces","U",2011,"Total",NA,NA,2275407,NA
"1754",2011,"3740F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","020","020","011G","Mission Support Operations","U",2011,"Total",NA,NA,111742,NA
"1755",2011,"3740F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","030","030","011M","Depot Maintenance","U",2011,"Total",NA,NA,532611,NA
"1756",2011,"3740F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","040","040","011R","Facilities Sustainment, Restoration & Modernization","U",2011,"Total",NA,NA,88822,NA
"1757",2011,"3740F","Operation & Maintenance, AF Reserve","AF","01","Operating Forces","050","050","011Z","Base Support","U",2011,"Total",NA,NA,290668,NA
"1758",2011,"3740F","Operation & Maintenance, AF Reserve","AF","04","Admin & Srvwd Activities","060","060","042A","Administration","U",2011,"Total",NA,NA,80526,NA
"1759",2011,"3740F","Operation & Maintenance, AF Reserve","AF","04","Admin & Srvwd Activities","070","070","042J","Recruiting And Advertising","U",2011,"Total",NA,NA,24353,NA
"1760",2011,"3740F","Operation & Maintenance, AF Reserve","AF","04","Admin & Srvwd Activities","080","080","042K","Military Manpower And Pers Mgmt (Arpc)","U",2011,"Total",NA,NA,19716,NA
"1761",2011,"3740F","Operation & Maintenance, AF Reserve","AF","04","Admin & Srvwd Activities","090","090","042L","Other Pers Support (Disability Comp)","U",2011,"Total",NA,NA,6071,NA
"1762",2011,"3740F","Operation & Maintenance, AF Reserve","AF","04","Admin & Srvwd Activities","100","100","042M","Audiovisual","U",2011,"Total",NA,NA,726,NA
"1763",2011,"3744F","Operation & Maintenance, AF Reserve, RA","AF","01","Operating Forces","010","010","011R","Facilities Sustainment, Restoration & Modernization","U",2011,"Total",NA,NA,0,NA
"1764",2011,"3840F","Operation & Maintenance, ANG","AF","01","Operating Forces","010","010","011F","Aircraft Operations","U",2011,"Total",NA,NA,3672348,NA
"1765",2011,"3840F","Operation & Maintenance, ANG","AF","01","Operating Forces","020","020","011G","Mission Support Operations","U",2011,"Total",NA,NA,820737,NA
"1766",2011,"3840F","Operation & Maintenance, ANG","AF","01","Operating Forces","030","030","011M","Depot Maintenance","U",2011,"Total",NA,NA,738906,NA
"1767",2011,"3840F","Operation & Maintenance, ANG","AF","01","Operating Forces","040","040","011R","Facilities Sustainment, Restoration & Modernization","U",2011,"Total",NA,NA,315210,NA
"1768",2011,"3840F","Operation & Maintenance, ANG","AF","01","Operating Forces","050","050","011Z","Base Support","U",2011,"Total",NA,NA,668176,NA
"1769",2011,"3840F","Operation & Maintenance, ANG","AF","04","Admin & Srvwd Activities","060","060","042A","Administration","U",2011,"Total",NA,NA,41930,NA
"1770",2011,"3840F","Operation & Maintenance, ANG","AF","04","Admin & Srvwd Activities","070","070","042J","Recruiting And Advertising","U",2011,"Total",NA,NA,34659,NA
"1771",2011,"3844F","Operation & Maintenance, ANG, RA","AF","01","Operating Forces","010","010","011R","Facilities Sustainment, Restoration & Modernization","U",2011,"Total",NA,NA,0,NA
"1772",2011,"0100D","Operation & Maintenance, Defense-Wide","SOCOM","01","Operating Forces","020","020","1PL2","Special Operations Command","U",2011,"Total",NA,NA,6956356,NA
"1773",2011,"0100D","Operation & Maintenance, Defense-Wide","TJS","01","Operating Forces","010","010","1PL1","Joint Chiefs Of Staff","U",2011,"Total",NA,NA,441440,NA
"1774",2011,"0100D","Operation & Maintenance, Defense-Wide","DAU","03","Training and Recruiting","030","030","3EV2","Defense Acquisition University","U",2011,"Total",NA,NA,145896,NA
"1775",2011,"0100D","Operation & Maintenance, Defense-Wide","NDU","03","Training and Recruiting","040","040","PEV5","National Defense University","U",2011,"Total",NA,NA,97633,NA
"1776",2011,"0100D","Operation & Maintenance, Defense-Wide","BTA","04","Admin & Srvwd Activities","070","070","4GTZ","Defense Business Transformation Agency","U",2011,"Total",NA,NA,143441,NA
"1777",2011,"0100D","Operation & Maintenance, Defense-Wide","CMP","04","Admin & Srvwd Activities","050","050","4GT3","Civil Military Programs","U",2011,"Total",NA,NA,156043,NA
"1778",2011,"0100D","Operation & Maintenance, Defense-Wide","DCAA","04","Admin & Srvwd Activities","080","080","4GT6","Defense Contract Audit Agency","U",2011,"Total",NA,NA,513143,NA
"1779",2011,"0100D","Operation & Maintenance, Defense-Wide","DCMA","04","Admin & Srvwd Activities","090","090","4GTO","Defense Contract Management Agency","U",2011,"Total",NA,NA,1187711,NA
"1780",2011,"0100D","Operation & Maintenance, Defense-Wide","DFAS","04","Admin & Srvwd Activities","100","100","4GT7","Defense Finance And Accounting Service","U",2011,"Total",NA,NA,1593,NA
"1781",2011,"0100D","Operation & Maintenance, Defense-Wide","DHRA","04","Admin & Srvwd Activities","110","110","4GT8","Defense Human Resources Activity","U",2011,"Total",NA,NA,824153,NA
"1782",2011,"0100D","Operation & Maintenance, Defense-Wide","DISA","04","Admin & Srvwd Activities","120","120","4GT9","Defense Information Systems Agency","U",2011,"Total",NA,NA,1520766,NA
"1783",2011,"0100D","Operation & Maintenance, Defense-Wide","DLA","04","Admin & Srvwd Activities","150","150","4GTB","Defense Logistics Agency","U",2011,"Total",NA,NA,448043,NA
"1784",2011,"0100D","Operation & Maintenance, Defense-Wide","DLSA","04","Admin & Srvwd Activities","140","140","4GTA","Defense Legal Services Agency","U",2011,"Total",NA,NA,162873,NA
"1785",2011,"0100D","Operation & Maintenance, Defense-Wide","DMACT","04","Admin & Srvwd Activities","160","160","ES18","Defense Media Activity","U",2011,"Total",NA,NA,270677,NA
"1786",2011,"0100D","Operation & Maintenance, Defense-Wide","DODEA","04","Admin & Srvwd Activities","220","220","4GTJ","Department Of Defense Education Activity","U",2011,"Total",NA,NA,3000306,NA
"1787",2011,"0100D","Operation & Maintenance, Defense-Wide","DPMO","04","Admin & Srvwd Activities","170","170","4GTC","Defense Pow/Mia Office","U",2011,"Total",NA,NA,24155,NA
"1788",2011,"0100D","Operation & Maintenance, Defense-Wide","DSCA","04","Admin & Srvwd Activities","180","180","4GTD","Defense Security Cooperation Agency","U",2011,"Total",NA,NA,2683853,NA
"1789",2011,"0100D","Operation & Maintenance, Defense-Wide","DSS","04","Admin & Srvwd Activities","190","190","4GTE","Defense Security Service","U",2011,"Total",NA,NA,518743,NA
"1790",2011,"0100D","Operation & Maintenance, Defense-Wide","DTRA","04","Admin & Srvwd Activities","210","210","4GTI","Defense Threat Reduction Agency","U",2011,"Total",NA,NA,464740,NA
"1791",2011,"0100D","Operation & Maintenance, Defense-Wide","DTSA","04","Admin & Srvwd Activities","200","200","4GTH","Defense Technology Security Administration","U",2011,"Total",NA,NA,37624,NA
"1792",2011,"0100D","Operation & Maintenance, Defense-Wide","OEA","04","Admin & Srvwd Activities","240","240","4GTM","Office Of Economic Adjustment","U",2011,"Total",NA,NA,50811,NA
"1793",2011,"0100D","Operation & Maintenance, Defense-Wide","OSD","04","Admin & Srvwd Activities","250","250","4GTN","Office Of The Secretary Of Defense","U",2011,"Total",NA,NA,2433399,NA
