"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BSA","BSAtitle","LineNumber","LineItem","LineItemTitle","CostType","CostTypeTitle","LineNumber","AddOrNonAdd","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","PBtotal","PBtype","QuantActualTotal","QuantPBtotal","QuantPBtype"
"4808",2011,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","12","Small Boats","25 ","1210","Standard Boats","A","Weapon System Cost","25 ","Add","U",2011,"OCO",NA,NA,NA,30706,NA,NA,0
"4809",2011,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","13","Training Equipment","26 ","1320","Other Ships Training Equipment","A","Weapon System Cost","26 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4810",2011,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","14","Production Facilities Equipment","27 ","1445","Operating Forces Ipe","A","Weapon System Cost","27 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4811",2011,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","15","Other Ship Support","28 ","1480","Nuclear Alterations","A","Weapon System Cost","28 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4812",2011,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","15","Other Ship Support","29 ","1600","LCS Modules","A","Weapon System Cost","29 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4813",2011,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","16","Logistic Support","30 ","1610","LSD Midlife","A","Weapon System Cost","30 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4814",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","01","Ship Radars","31 ","2040","Radar Support","A","Weapon System Cost","31 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4815",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","02","Ship Sonars","32 ","2026","SPQ-9B Radar","A","Weapon System Cost","32 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4816",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","02","Ship Sonars","33 ","2136","AN/SQQ-89 Surf ASW Combat System","A","Weapon System Cost","33 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4817",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","02","Ship Sonars","34 ","2147","SSN Acoustics","A","Weapon System Cost","34 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4818",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","02","Ship Sonars","35 ","2176","Undersea Warfare Support Equipment","A","Weapon System Cost","35 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4819",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","02","Ship Sonars","36 ","2181","Sonar Switches And Transducers","A","Weapon System Cost","36 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4820",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","03","Asw Electronic Equipment","37 ","2210","Submarine Acoustic Warfare System","A","Weapon System Cost","37 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4821",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","03","Asw Electronic Equipment","38 ","2213","SSTD","A","Weapon System Cost","38 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4822",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","03","Asw Electronic Equipment","39 ","2225","Fixed Surveillance System","A","Weapon System Cost","39 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4823",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","03","Asw Electronic Equipment","40 ","2237","Surtass","A","Weapon System Cost","40 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4824",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","03","Asw Electronic Equipment","41 ","2246","Tactical Support Center","A","Weapon System Cost","41 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4825",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","04","Electronic Warfare Equipment","42 ","2312","AN/SLQ-32","A","Weapon System Cost","42 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4826",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","05","Reconnaissance Equipment","43 ","2360","Shipboard IW Exploit","A","Weapon System Cost","43 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4827",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","05","Reconnaissance Equipment","44 ","2361","Automated Identification System (AIS)","A","Weapon System Cost","44 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4828",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","06","Submarine Surveillance Equipment","45 ","2560","Submarine Support Equipment Prog","A","Weapon System Cost","45 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4829",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","46 ","2606","Cooperative Engagement Capability","A","Weapon System Cost","46 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4830",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","47 ","2608","Trusted Information System (TIS)","A","Weapon System Cost","47 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4831",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","48 ","2611","Naval Tactical Command Support System (NTCSS)","A","Weapon System Cost","48 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4832",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","49 ","2614","ATDLS","A","Weapon System Cost","49 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4833",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","50 ","2618","Navy Command and Control System (NCCS)","A","Weapon System Cost","50 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4834",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","51 ","2622","Minesweeping System Replacement","A","Weapon System Cost","51 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4835",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","52 ","2624","Shallow Water MCM","A","Weapon System Cost","52 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4836",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","53 ","2657","Navstar GPS Receivers (SPACE)","A","Weapon System Cost","53 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4837",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","54 ","2666","Armed Forces Radio And TV","A","Weapon System Cost","54 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4838",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","55 ","2676","Strategic Platform Support Equip","A","Weapon System Cost","55 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4839",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","08","Training Equipment","56 ","2762","Other Training Equipment","A","Weapon System Cost","56 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4840",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","09","Aviation Electronic Equipment","57 ","2815","Matcals","A","Weapon System Cost","57 ","Add","U",2011,"OCO",NA,NA,NA,27080,NA,NA,0
"4841",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","09","Aviation Electronic Equipment","58 ","2831","Shipboard Air Traffic Control","A","Weapon System Cost","58 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4842",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","09","Aviation Electronic Equipment","59 ","2832","Automatic Carrier Landing System","A","Weapon System Cost","59 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4843",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","09","Aviation Electronic Equipment","60 ","2840","National Air Space System","A","Weapon System Cost","60 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4844",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","09","Aviation Electronic Equipment","61 ","2845","Air Station Support Equipment","A","Weapon System Cost","61 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4845",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","09","Aviation Electronic Equipment","62 ","2846","Microwave Landing System","A","Weapon System Cost","62 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4846",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","09","Aviation Electronic Equipment","63 ","2851","Id Systems","A","Weapon System Cost","63 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4847",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","09","Aviation Electronic Equipment","64 ","2876","Tac A/C Mission Planning Sys(Tamps)","A","Weapon System Cost","64 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4848",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","65 ","2804","Deployable Joint Command And Cont","A","Weapon System Cost","65 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4849",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","66 ","2900","TADIX-B","A","Weapon System Cost","66 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4850",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","67 ","2906","GCCS-M Equipment Tactical/Mobile","A","Weapon System Cost","67 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4851",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","68 ","2914","DCGS-N","A","Weapon System Cost","68 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4852",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","69 ","2915","Canes","A","Weapon System Cost","69 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4853",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","70 ","2920","Radiac","A","Weapon System Cost","70 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4854",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","71 ","2925","CANES-Intell","A","Weapon System Cost","71 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4855",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","72 ","2940","Gpete","A","Weapon System Cost","72 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4856",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","73 ","2960","Integ Combat System Test Facility","A","Weapon System Cost","73 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4857",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","74 ","2970","EMI Control Instrumentation","A","Weapon System Cost","74 ","Add","U",2011,"OCO",NA,NA,NA,1800,NA,NA,0
"4858",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","75 ","2980","Items Less Than $5 Million","A","Weapon System Cost","75 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4859",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","11","Shipboard Communications","76 ","3010","Shipboard Tactical Communications","A","Weapon System Cost","76 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4860",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","11","Shipboard Communications","77 ","3033","Portable Radios","A","Weapon System Cost","77 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4861",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","11","Shipboard Communications","78 ","3050","Ship Communications Automation","A","Weapon System Cost","78 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4862",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","11","Shipboard Communications","79 ","3051","Maritime Domain Awareness (MDA)","A","Weapon System Cost","79 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4863",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","11","Shipboard Communications","80 ","3057","Communications Items Under $5m","A","Weapon System Cost","80 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4864",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","12","Submarine Communications","81 ","3107","Submarine Broadcast Support","A","Weapon System Cost","81 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4865",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","12","Submarine Communications","82 ","3130","Submarine Communication Equipment","A","Weapon System Cost","82 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4866",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","13","Satellite Communications","83 ","3215","Satellite Communications Systems","A","Weapon System Cost","83 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4867",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","13","Satellite Communications","84 ","3216","Navy Multiband Terminal (NMT)","A","Weapon System Cost","84 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4868",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","14","Shore Communications","85 ","3302","JCS Communications Equipment","A","Weapon System Cost","85 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4869",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","14","Shore Communications","86 ","3303","Electrical Power Systems","A","Weapon System Cost","86 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4870",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","14","Shore Communications","87 ","3368","Naval Shore Communications","A","Weapon System Cost","87 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4871",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","15","Cryptographic Equipment","88 ","3415","Info Systems Security Program (ISSP)","A","Weapon System Cost","88 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4872",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","16","Cryptologic Equipment","89 ","3501","Cryptologic Communications Equip","A","Weapon System Cost","89 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4873",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","17","Other Electronic Support","90 ","3620","Coast Guard Equipment","A","Weapon System Cost","90 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4874",2011,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","19","Drug Interdiction Support","91 ","3820","Other Drug Interdiction Support","A","Weapon System Cost","91 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4875",2011,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","01","Sonobuoys","92 ","4048","Sonobuoys - All Types","A","Weapon System Cost","92 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4876",2011,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","93 ","4204","Weapons Range Support Equipment","A","Weapon System Cost","93 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4877",2011,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","94 ","4208","Expeditionary Airfields","A","Weapon System Cost","94 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4878",2011,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","95 ","4214","Aircraft Rearming Equipment","A","Weapon System Cost","95 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4879",2011,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","96 ","4216","Aircraft Launch & Recovery Equipment","A","Weapon System Cost","96 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4880",2011,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","97 ","4226","Meteorological Equipment","A","Weapon System Cost","97 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4881",2011,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","98 ","4242","Other Photographic Equipment","A","Weapon System Cost","98 ","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4882",2011,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","99 ","4244","Aviation Life Support","A","Weapon System Cost","99 ","Add","U",2011,"OCO",NA,NA,NA,26024,NA,NA,0
"4883",2011,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","100","4248","Airborne Mine Countermeasures","A","Weapon System Cost","100","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4884",2011,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","101","4255","Lamps MK III Shipboard Equipment","A","Weapon System Cost","101","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4885",2011,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","102","4264","Portable Electronic Maintenance Aids","A","Weapon System Cost","102","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4886",2011,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","103","4265","Other Aviation Support Equipment","A","Weapon System Cost","103","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4887",2011,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","02","Ship Gun System Equipment","104","5112","Naval Fires Control System","A","Weapon System Cost","104","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4888",2011,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","02","Ship Gun System Equipment","105","5209","Gun Fire Control Equipment","A","Weapon System Cost","105","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4889",2011,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","03","Ship Missile Systems Equipment","106","5237","NATO Seasparrow","A","Weapon System Cost","106","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4890",2011,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","03","Ship Missile Systems Equipment","107","5238","Ram GMLS","A","Weapon System Cost","107","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4891",2011,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","03","Ship Missile Systems Equipment","108","5239","Ship Self Defense System","A","Weapon System Cost","108","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
"4892",2011,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","03","Ship Missile Systems Equipment","109","5246","AEGIS Support Equipment","A","Weapon System Cost","109","Add","U",2011,"OCO",NA,NA,NA,0,NA,NA,0
