"","SourceFiscalYear","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","ConstructionProjectTitle","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","PBtype"
"494",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Ground Operational Buildings","Fort Bragg","SOF Administrative Annex","U","2012","Base",NA,NA,48000
"495",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Training Buildings","Pope AFB","SOF Training Facility","U","2012","Base",NA,NA,21600
"496",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Communication Buildings","Dam Neck","SOF Logistic Support Facility","U","2012","Base",NA,NA,57608
"497",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Ground Operational Buildings","Dam Neck","SOF Building Renovation","U","2012","Base",NA,NA,15256
"498",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Ground Operational Buildings","Dam Neck","SOF Military Working Dog Facility","U","2012","Base",NA,NA,19600
"499",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Ground Operational Buildings","Joint Expeditionary Base Little Creek - Story","SOF Seal Team Operations Facility","U","2012","Base",NA,NA,148000
"500",2014,"0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","WA","WASHINGTON","Ground Operational Buildings","Joint Base Lewis-Mcchord","SOF Company Operations Facility","U","2012","Base",NA,NA,84000
"501",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","FL","FLORIDA","Dispensaries & Clinics","Eglin AFB","Medical Clinic","U","2012","Base",NA,NA,46400
"502",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","GA","GEORGIA","Medical Centers & Hospitals","Fort Stewart, Georgia","Hospital Addition/Alteration Phase 2","U","2012","Base",NA,NA,289200
"503",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","IL","ILLINOIS","Medical Centers & Hospitals","Great Lakes","Health Clinic Demolition","U","2012","Base",NA,NA,67600
"504",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","KY","KENTUCKY","Medical Centers & Hospitals","Fort Campbell, Kentucky","Hospital Addition/Alteration","U","2012","Base",NA,NA,226400
"505",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","MD","MARYLAND","Rdt&E Science Laborartories","Aberdeen Proving Ground","USAMRICD Replacement, Inc 4","U","2012","Base",NA,NA,68550
"506",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","MD","MARYLAND","Personnel Support Facilities","Bethesda Naval Hospital","Child Development Center Addition/Alteration","U","2012","Base",NA,NA,72000
"507",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","MD","MARYLAND","Rdt&E Science Laborartories","Fort Detrick","USAMRIID Stage I, Inc 6","U","2012","Base",NA,NA,412800
"508",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","MD","MARYLAND","Dental Clinics","Joint Base Andrews","Dental Clinic Replacement","U","2012","Base",NA,NA,91200
"509",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","MD","MARYLAND","Dispensaries & Clinics","Joint Base Andrews","Ambulatory Care Center Inc 2","U","2012","Base",NA,NA,705800
"510",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","MS","MISSISSIPPI","Dispensaries & Clinics","Gulfport","Medical Clinic Replacement","U","2012","Base",NA,NA,138800
"511",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","NY","NEW YORK","Dispensaries & Clinics","Fort Drum, New York","Medical Clinic","U","2012","Base",NA,NA,62800
"512",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","NY","NEW YORK","Dental Clinics","Fort Drum, New York","Dental Clinic Addition/Alteration","U","2012","Base",NA,NA,18800
"513",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Medical Centers & Hospitals","Fort Bragg","Hospital Alteration","U","2012","Base",NA,NA,230400
"514",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","TX","TEXAS","Medical Centers & Hospitals","Fort Bliss","Hospital Replacement Incr 3","U","2012","Base",NA,NA,260100
"515",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","TX","TEXAS","Medical Centers & Hospitals","Joint Base San Antonio","Hospital Nutrition Care Department Add/Alt","U","2012","Base",NA,NA,132000
"516",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","TX","TEXAS","Medical Centers & Hospitals","Joint Base San Antonio","Ambulatory Care Center Phase 3 Incr","U","2012","Base",NA,NA,403100
"517",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","GY","GERMANY","Medical Centers & Hospitals","Rhine Ordnance Barracks","Medical Center Replacement Incr 1","U","2012","Base",NA,NA,961776
"518",2014,"0500","D","Mil Con, Def-Wide","TMA","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","General","Unspecified Worldwide Locations","Foreign Currency","U","2012","Base",NA,NA,2800
"519",2014,"0500","D","Mil Con, Def-Wide","WHS","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Replace Firecrash/Rescue Station","Pentagon","Heliport Control Tower/Fire Station","U","2012","Base",NA,NA,25828
"520",2014,"0500","D","Mil Con, Def-Wide","WHS","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Sidewalks & Other Pavements","Pentagon","Pentagon Memorial Pedestrian Plaza","U","2012","Base",NA,NA,9140
"521",2014,"0500","D","Mil Con, Def-Wide","WHS","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Energy Conservation","Unspecified Worldwide Locations","Energy Conservation Investment Program","U","2012","Base",NA,NA,10876
"522",2014,"0500","D","Mil Con, Def-Wide","DEFW","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","Unspecified Minor Construction","U","2012","Base",NA,NA,9000
"523",2014,"0500","D","Mil Con, Def-Wide","DLA","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Various Worldwide Locations","Unspecified Minor Construction","U","2012","Base",NA,NA,19713
"524",2014,"0500","D","Mil Con, Def-Wide","SOCOM","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","Unspecified Minor Construction","U","2012","Base",NA,NA,26628
"525",2014,"0500","D","Mil Con, Def-Wide","TJS","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","Exercise Related Minor Construction","U","2012","Base",NA,NA,25251
"526",2014,"0500","D","Mil Con, Def-Wide","TMA","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","Minor Construction","U","2012","Base",NA,NA,18300
"527",2014,"0500","D","Mil Con, Def-Wide","AF","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","Planning and Design","U","2012","Base",NA,NA,2373
"528",2014,"0500","D","Mil Con, Def-Wide","ARMY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","Planning and Design","U","2012","Base",NA,NA,7788
"529",2014,"0500","D","Mil Con, Def-Wide","DEFW","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","Planning and Design","U","2012","Base",NA,NA,118989
"530",2014,"0500","D","Mil Con, Def-Wide","DEFW","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","Planning and Design General Reduction","U","2012","Base",NA,NA,-55000
"531",2014,"0500","D","Mil Con, Def-Wide","DFAS","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","Planning and Design","U","2012","Base",NA,NA,5979
"532",2014,"0500","D","Mil Con, Def-Wide","DIA","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","Planning and Design","U","2012","Base",NA,NA,9129
"533",2014,"0500","D","Mil Con, Def-Wide","DISA","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","Planning and Design","U","2012","Base",NA,NA,18000
"534",2014,"0500","D","Mil Con, Def-Wide","DLA","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","Planning and Design","U","2012","Base",NA,NA,10833
"535",2014,"0500","D","Mil Con, Def-Wide","DODEA","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","Planning and Design","U","2012","Base",NA,NA,200922
"536",2014,"0500","D","Mil Con, Def-Wide","MDA","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","Planning and Design","U","2012","Base",NA,NA,25104
"537",2014,"0500","D","Mil Con, Def-Wide","NAVY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","Planning and Design","U","2012","Base",NA,NA,13038
"538",2014,"0500","D","Mil Con, Def-Wide","NSA","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","Planning and Design","U","2012","Base",NA,NA,110922
"539",2014,"0500","D","Mil Con, Def-Wide","SOCOM","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","Planning and Design","U","2012","Base",NA,NA,94404
"540",2014,"0500","D","Mil Con, Def-Wide","TMA","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Various Worldwide Locations","Planning and Design","U","2012","Base",NA,NA,682494
"541",2014,"0500","D","Mil Con, Def-Wide","WHS","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","Planning and Design","U","2012","Base",NA,NA,15831
"542",2014,"051004","D","BRAC - Defense","DLA","04","BASE CLOSURE IV","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account IV","Base Realignment & Closure Acct Part IV","Brac - Closure Iv","U","2012","Base",NA,NA,1860
"543",2014,"0391","D","Chem Demil Const","ARMY","01","Chem/Demil Const","CO","COLORADO","Ammunition, Explosives, and Toxic Maintenance Facilities","Pueblo Depot","Ammunition Demilitarization Facility, Ph XIII","U","2012","Base",NA,NA,46014
"544",2014,"0391","D","Chem Demil Const","ARMY","01","Chem/Demil Const","KY","KENTUCKY","Ammunition, Explosives, and Toxic Maintenance Facilities","Blue Grass Army Depot","Ammunition Demilitarization  Ph XII","U","2012","Base",NA,NA,179922
"545",2014,"0765","D","Fam Hsg O&M, DW","DLA","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH Utilities Account","Unspecified Worldwide Locations","Utilities Account","U","2012","Base",NA,NA,501
"546",2014,"0765","D","Fam Hsg O&M, DW","NSA","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH Utilities Account","Unspecified Worldwide Locations","Utilities Account","U","2012","Base",NA,NA,30
"547",2014,"0765","D","Fam Hsg O&M, DW","DIA","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Furnishings Account","Unspecified Worldwide Locations","Furnishings Account","U","2012","Base",NA,NA,8097
"548",2014,"0765","D","Fam Hsg O&M, DW","DLA","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Furnishings Account","Unspecified Worldwide Locations","Furnishings Account","U","2012","Base",NA,NA,21
"549",2014,"0765","D","Fam Hsg O&M, DW","DLA","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Services Account","Unspecified Worldwide Locations","Services Account","U","2012","Base",NA,NA,72
"550",2014,"0765","D","Fam Hsg O&M, DW","DLA","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Management Account","Unspecified Worldwide Locations","Management Account","U","2012","Base",NA,NA,1533
"551",2014,"0765","D","Fam Hsg O&M, DW","NSA","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Furnishings Account","Unspecified Worldwide Locations","Furnishings Account","U","2012","Base",NA,NA,195
"552",2014,"0765","D","Fam Hsg O&M, DW","DIA","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH Leasing Account","Unspecified Worldwide Locations","Leasing","U","2012","Base",NA,NA,109656
"553",2014,"0765","D","Fam Hsg O&M, DW","NSA","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH Leasing Account","Unspecified Worldwide Locations","Leasing","U","2012","Base",NA,NA,29592
"554",2014,"0765","D","Fam Hsg O&M, DW","DLA","08","Maintenance","ZU","WORLDWIDE UNSPECIFIED","FH Maintenance Of Real Property","Unspecified Worldwide Locations","Maintenance of Real Property","U","2012","Base",NA,NA,1296
"555",2014,"0765","D","Fam Hsg O&M, DW","NSA","08","Maintenance","ZU","WORLDWIDE UNSPECIFIED","FH Maintenance Of Real Property","Unspecified Worldwide Locations","Maintenance of Real Property","U","2012","Base",NA,NA,426
"556",2014,"4090","D","Homeowners Asst Fund","ARMY","02","OTHER OPERATING COSTS","ZU","WORLDWIDE UNSPECIFIED","HAP - Other Operating Costs","Unspecified Worldwide Locations","Homeowers Assistance Program","U","2012","Base",NA,NA,3852
"557",2014,"051204","D","FY 2005 BRAC - DW","DCMA","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","H&Sa-53: Misc Dod/Def Ags/Foa Leased Locs","U","2012","Base",NA,NA,52
"558",2014,"051204","D","FY 2005 BRAC - DW","DFAS","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","H&Sa-18: Def Finance And Accounting Svs","U","2012","Base",NA,NA,2824
"559",2014,"051204","D","FY 2005 BRAC - DW","DISA","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","H&Sa-45: Cons Disa/Est Jnt C4isr D&A","U","2012","Base",NA,NA,1408
"560",2014,"051204","D","FY 2005 BRAC - DW","DLA","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","S&S-43: Commodity Management Privatization","U","2012","Base",NA,NA,51000
"561",2014,"051204","D","FY 2005 BRAC - DW","DMACT","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","H&Sa-71: New Defense Media Agency","U","2012","Base",NA,NA,413
"562",2014,"051204","D","FY 2005 BRAC - DW","MDA","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","H&Sa-47: Missile And Space Def Agencies","U","2012","Base",NA,NA,135
"563",2014,"051204","D","FY 2005 BRAC - DW","NGA","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","Int-4: NGA Activities","U","2012","Base",NA,NA,7126
"564",2014,"051204","D","FY 2005 BRAC - DW","WHS","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","H&Sa-53: Misc Dod/Def Ags/Foa Leased Locs","U","2012","Base",NA,NA,641080
"565",2014,"0804","D","NATO Sec Inv Prgm","DEFW","01","Nato Sec Inv Ogm","ZU","WORLDWIDE UNSPECIFIED","Nato Security Investment Program","Nato Security Investment Program","Nato Security Investment Program","U","2012","Base",NA,NA,773288
"566",2014,"0834","D","Fam Hsg Improve Fund","DEFW","01","DIRECT LOAN SUBSIDY","ZU","WORLDWIDE UNSPECIFIED","DoD Family Housing Improvement Fund","Unspecified Worldwide Locations","Family Housing Improvement Fund","U","2012","Base",NA,NA,81096
"567",2014,"0834","D","Fam Hsg Improve Fund","DEFW","05","RE-EST DIR LOAN SUBSIDY","ZU","WORLDWIDE UNSPECIFIED","DoD Family Housing Improvement Fund","Unspecified Worldwide Locations","Family Housing Improvement Fund","U","2012","Base",NA,NA,7101
"568",2014,"0834","D","Fam Hsg Improve Fund","DEFW","10","PROG EXPENSES","ZU","WORLDWIDE UNSPECIFIED","DoD Family Housing Improvement Fund","Unspecified Worldwide Locations","Family Housing Improvement Fund","U","2012","Base",NA,NA,4779
"569",2014,"0834","D","Fam Hsg Improve Fund","DEFW","11","EQUITY INVESTMENT","ZU","WORLDWIDE UNSPECIFIED","DoD Family Housing Improvement Fund","Unspecified Worldwide Locations","Family Housing Improvement Fund","U","2012","Base",NA,NA,280508
"570",2014,"2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","AK","ALASKA","Training Ranges","Fort Wainwright","Modified Record Fire Range","U","2013","Total",NA,10400,NA
"571",2014,"2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","AK","ALASKA","Training Ranges","Joint Base Elmendorf-Richardson","Modified Record Fire Range","U","2013","Total",NA,7900,NA
"572",2014,"2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Misc Utilities-Each","Concord","Lightning Protection System","U","2013","Total",NA,5800,NA
"573",2014,"2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Installation, Repair & Operation Maint Fac.","Concord","Engineering/Housing Maintenance Shop","U","2013","Total",NA,3100,NA
"574",2014,"2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","CO","COLORADO","Training Ranges","Fort Carson, Colorado","Digital Multipurpose Training Range","U","2013","Total",NA,18000,NA
"575",2014,"2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","DC","DISTRICT OF COLUMBIA","Install & Org Covered Storage","Fort Mcnair","Vehicle Storage Building, Installation","U","2013","Total",NA,7200,NA
"576",2014,"2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","Refregeration (AC) Source","Fort Benning","Ground Source Heat Transfer System","U","2013","Total",NA,16000,NA
"577",2014,"2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","Training Ranges","Fort Gordon","Modified Record Fire Range","U","2013","Total",NA,4000,NA
"578",2014,"2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","Training Ranges","Fort Gordon","Multipurpose Machine Gun Range","U","2013","Total",NA,7100,NA
"579",2014,"2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","Refregeration (AC) Source","Fort Gordon","Ground Source Heat Transfer System","U","2013","Total",NA,12200,NA
"580",2014,"2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","Training Ranges","Fort Stewart, Georgia","Digital Multipurpose Training Range","U","2013","Total",NA,22000,NA
"581",2014,"2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","Training Ranges","Fort Stewart, Georgia","Automated Combat Pistol Qual Crse","U","2013","Total",NA,3650,NA
"582",2014,"2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","Airfield Operational Buildings","Fort Stewart, Georgia","Unmanned Aerial Vehicle Complex","U","2013","Total",NA,24000,NA
"583",2014,"2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","HI","HAWAII","Training Ranges","Pohakuloa Training Area","Automated Infantry Platoon Battle Course","U","2013","Total",NA,29000,NA
"584",2014,"2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","HI","HAWAII","Enlisted Personnel Unaccompanied Personnel Housing","Schofield Barracks","Barracks","U","2013","Total",NA,96000,NA
"585",2014,"2050","A","MILCON, Army","ARMY","01","MAJOR CONSTRUCTION","HI","HAWAII","Enlisted Personnel Unaccompanied Personnel Housing","Wheeler Army Air Field","Combat Aviation Brigade Barracks","U","2013","Total",NA,85000,NA
