"SourceFiscalYear","AccountDSI","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","AGtitle","LineNumber","SAG","SAG.Title","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype","SpecialTotal","SpecialType","BudgetSubActivityTitle","BudgetLineItem","Var.16"
2015,"1804N",,"Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Cancelled Accounts","720","4EPJ","Judgement Fund","Y","U",2013,"Total",577,,,,,,,,,
2015,"1804N",,"Operation & Maintenance, Navy","","04","Admin & Srvwd Activities","","","9999","Classified Programs","Y","U",2013,"Total",513075,,,,,,,,,
2015,"1106N",,"Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Expeditionary Forces","010","1A1A","Operational Forces","Y","U",2013,"Total",2143655,,,,,,,,,
2015,"1106N",,"Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Expeditionary Forces","020","1A2A","Field Logistics","Y","U",2013,"Total",1573652,,,,,,,,,
2015,"1106N",,"Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Expeditionary Forces","030","1A3A","Depot Maintenance","Y","U",2013,"Total",608170,,,,,,,,,
2015,"1106N",,"Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","USMC Prepositioning","040","1B1B","Maritime Prepositioning","Y","U",2013,"Total",89069,,,,,,,,,
2015,"1106N",,"Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Base Support","050","BSM1","Sustainment, Restoration & Modernization","Y","U",2013,"Total",865170,,,,,,,,,
2015,"1106N",,"Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Base Support","060","BSS1","Base Operating Support","Y","U",2013,"Total",2292817,,,,,,,,,
2015,"1106N",,"Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Accession Training","070","3A1C","Recruit Training","Y","U",2013,"Total",17154,,,,,,,,,
2015,"1106N",,"Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Accession Training","080","3A2C","Officer Acquisition","Y","U",2013,"Total",860,,,,,,,,,
2015,"1106N",,"Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Basic Skill and Advanced Training","090","3B1D","Specialized Skill Training","Y","U",2013,"Total",78462,,,,,,,,,
2015,"1106N",,"Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Basic Skill and Advanced Training","100","3B3D","Professional Development Education","Y","U",2013,"Total",36490,,,,,,,,,
2015,"1106N",,"Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Basic Skill and Advanced Training","110","3B4D","Training Support","Y","U",2013,"Total",461123,,,,,,,,,
2015,"1106N",,"Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","120","3C1F","Recruiting and Advertising","Y","U",2013,"Total",172583,,,,,,,,,
2015,"1106N",,"Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","130","3C2F","Off-Duty and Voluntary Education","Y","U",2013,"Total",55994,,,,,,,,,
2015,"1106N",,"Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","140","3C3F","Junior ROTC","Y","U",2013,"Total",19855,,,,,,,,,
2015,"1106N",,"Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","Servicewide Support","150","4A3G","Servicewide Transportation","Y","U",2013,"Total",270582,,,,,,,,,
2015,"1106N",,"Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","Servicewide Support","160","4A4G","Administration","Y","U",2013,"Total",0,,,,,,,,,
2015,"1106N",,"Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","Servicewide Support","180","4B3N","Acquisition and Program Management","Y","U",2013,"Total",81339,,,,,,,,,
2015,"1106N",,"Operation & Maintenance, Marine Corps","","04","Admin & Srvwd Activities","","","9999","Classified Programs","Y","U",2013,"Total",400427,,,,,,,,,
2015,"1806N",,"Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","010","1A1A","Mission and Other Flight Operations","Y","U",2013,"Total",597963,,,,,,,,,
2015,"1806N",,"Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","020","1A3A","Intermediate Maintenance","Y","U",2013,"Total",12899,,,,,,,,,
2015,"1806N",,"Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","030","1A4A","Air Operations and Safety Support","Y","U",2013,"Total",1070,,,,,,,,,
2015,"1806N",,"Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","040","1A5A","Aircraft Depot Maintenance","Y","U",2013,"Total",114902,,,,,,,,,
2015,"1806N",,"Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","050","1A6A","Aircraft Depot Operations Support","Y","U",2013,"Total",334,,,,,,,,,
2015,"1806N",,"Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","060","1A9A","Aviation Logistics","Y","U",2013,"Total",0,,,,,,,,,
2015,"1806N",,"Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Ship Operations","070","1B1B","Mission and Other Ship Operations","Y","U",2013,"Total",76355,,,,,,,,,
2015,"1806N",,"Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Ship Operations","080","1B2B","Ship Operations Support & Training","Y","U",2013,"Total",524,,,,,,,,,
2015,"1806N",,"Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Ship Operations","090","1B4B","Ship Depot Maintenance","Y","U",2013,"Total",40025,,,,,,,,,
2015,"1806N",,"Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Combat Operations/Support","100","1C1C","Combat Communications","Y","U",2013,"Total",15233,,,,,,,,,
2015,"1806N",,"Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Combat Operations/Support","110","1C6C","Combat Support Forces","Y","U",2013,"Total",119366,,,,,,,,,
2015,"1806N",,"Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Weapons Support","120","1D4D","Weapons Maintenance","Y","U",2013,"Total",1967,,,,,,,,,
2015,"1806N",,"Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Base Support","130","BSIT","Enterprise Information","Y","U",2013,"Total",44987,,,,,,,,,
2015,"1806N",,"Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Base Support","140","BSMR","Sustainment, Restoration and Modernization","Y","U",2013,"Total",54696,,,,,,,,,
2015,"1806N",,"Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Base Support","150","BSSR","Base Operating Support","Y","U",2013,"Total",93279,,,,,,,,,
2015,"1806N",,"Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","Servicewide Support","160","4A1M","Administration","Y","U",2013,"Total",1276,,,,,,,,,
2015,"1806N",,"Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","Servicewide Support","170","4A4M","Military Manpower and Personnel Management","Y","U",2013,"Total",13840,,,,,,,,,
2015,"1806N",,"Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","Servicewide Support","180","4A6M","Servicewide Communications","Y","U",2013,"Total",2384,,,,,,,,,
2015,"1806N",,"Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","190","4B3N","Acquisition and Program Management","Y","U",2013,"Total",2954,,,,,,,,,
2015,"1806N",,"Operation & Maintenance, Navy Res","NAVY","04","Admin & Srvwd Activities","Cancelled Accounts","200","4EMM","Cancelled Account Adjustments","Y","U",2013,"Total",44,,,,,,,,,
2015,"1107N",,"Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Expeditionary Forces","010","1A1A","Operating Forces","Y","U",2013,"Total",94723,,,,,,,,,
2015,"1107N",,"Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Expeditionary Forces","020","1A3A","Depot Maintenance","Y","U",2013,"Total",15225,,,,,,,,,
2015,"1107N",,"Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Base Support","030","BSM1","Sustainment, Restoration and Modernization","Y","U",2013,"Total",56352,,,,,,,,,
2015,"1107N",,"Operation & Maintenance, MC Reserve","NAVY","01","Operating Forces","Base Support","040","BSS1","Base Operating Support","Y","U",2013,"Total",96141,,,,,,,,,
2015,"1107N",,"Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","Servicewide Support","050","4A3G","Servicewide Transportation","Y","U",2013,"Total",313,,,,,,,,,
2015,"1107N",,"Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","Servicewide Support","060","4A4G","Administration","Y","U",2013,"Total",8423,,,,,,,,,
2015,"1107N",,"Operation & Maintenance, MC Reserve","NAVY","04","Admin & Srvwd Activities","Servicewide Support","070","4A6G","Recruiting and Advertising","Y","U",2013,"Total",8168,,,,,,,,,
2015,"0513N",,"Ship Modernization, Operations & Sustainment Fund","NAVY","01","Operating Forces","Servicewide Support","010","041","Ship Modernization, Operations & Sustainment Fund","Y","U",2013,"Total",178956,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","010","011A","Primary Combat Forces","Y","U",2013,"Total",4260604,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","020","011C","Combat Enhancement Forces","Y","U",2013,"Total",2086077,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","030","011D","Air Operations Training (OJT, Maintain Skills)","Y","U",2013,"Total",1135790,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","040","011M","Depot Maintenance","Y","U",2013,"Total",6033687,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","050","011R","Facilities Sustainment, Restoration & Modernization","Y","U",2013,"Total",1296367,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","01","Operating Forces","Air Operations","060","011Z","Base Support","Y","U",2013,"Total",4170436,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","01","Operating Forces","Combat Related Operations","070","012A","Global C3I and Early Warning","Y","U",2013,"Total",1114887,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","01","Operating Forces","Combat Related Operations","080","012C","Other Combat Ops Spt Programs","Y","U",2013,"Total",932859,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","01","Operating Forces","Combat Related Operations","090","012F","Tactical Intel and Other Special Activities","Y","U",2013,"Total",556888,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","01","Operating Forces","Space Operations","100","013A","Launch Facilities","Y","U",2013,"Total",243729,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","01","Operating Forces","Space Operations","110","013C","Space Control Systems","Y","U",2013,"Total",388288,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","01","Operating Forces","COCOM","120","015A","Combatant Commanders Direct Mission Support","Y","U",2013,"Total",913233,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","01","Operating Forces","COCOM","130","015B","Combatant Commanders Core Operations","Y","U",2013,"Total",228828,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","140","021A","Airlift Operations","Y","U",2013,"Total",4606277,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","150","021D","Mobilization Preparedness","Y","U",2013,"Total",211883,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","160","021M","Depot Maintenance","Y","U",2013,"Total",2098857,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","170","021R","Facilities Sustainment, Restoration & Modernization","Y","U",2013,"Total",408191,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","02","Mobilization","Mobility Operations","180","021Z","Base Support","Y","U",2013,"Total",631232,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","190","031A","Officer Acquisition","Y","U",2013,"Total",104999,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","200","031B","Recruit Training","Y","U",2013,"Total",10598,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","210","031D","Reserve Officers Training Corps (ROTC)","Y","U",2013,"Total",72699,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","220","031R","Facilities Sustainment, Restoration & Modernization","Y","U",2013,"Total",309461,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Accession Training","230","031Z","Base Support","Y","U",2013,"Total",793271,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skill and Advanced Training","240","032A","Specialized Skill Training","Y","U",2013,"Total",338552,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skill and Advanced Training","250","032B","Flight Training","Y","U",2013,"Total",689164,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skill and Advanced Training","260","032C","Professional Development Education","Y","U",2013,"Total",190291,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skill and Advanced Training","270","032D","Training Support","Y","U",2013,"Total",103542,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Basic Skill and Advanced Training","280","032M","Depot Maintenance","Y","U",2013,"Total",299928,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting, and Other Training & Education","290","033A","Recruiting and Advertising","Y","U",2013,"Total",128383,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting, and Other Training & Education","300","033B","Examining","Y","U",2013,"Total",3515,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting, and Other Training & Education","310","033C","Off-Duty and Voluntary Education","Y","U",2013,"Total",214563,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting, and Other Training & Education","320","033D","Civilian Education and Training","Y","U",2013,"Total",146921,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","03","Training and Recruiting","Recruiting, and Other Training & Education","330","033E","Junior ROTC","Y","U",2013,"Total",59164,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","340","041A","Logistics Operations","Y","U",2013,"Total",1173328,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","350","041B","Technical Support Activities","Y","U",2013,"Total",788362,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","360","041M","Depot Maintenance","Y","U",2013,"Total",37463,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","370","041R","Facilities Sustainment, Restoration & Modernization","Y","U",2013,"Total",297916,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Logistics Operations","380","041Z","Base Support","Y","U",2013,"Total",1144417,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Servicewide Activities","390","042A","Administration","Y","U",2013,"Total",733700,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Servicewide Activities","400","042B","Servicewide Communications","Y","U",2013,"Total",737180,,,,,,,,,
2015,"3400F",,"Operation & Maintenance, Air Force","AF","04","Admin & Srvwd Activities","Servicewide Activities","410","042G","Other Servicewide Activities","Y","U",2013,"Total",1993364,,,,,,,,,
