"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","AGtitle","LineNumber","LineNumber","SAG","SAG.Title","IncludeInTOA","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"458",2014,"2065A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces","040","040","114","Theater Level Assets","Y","Y","U",2013,"Base",NA,NA,112651,NA,NA
"459",2014,"2065A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces","050","050","115","Land Forces Operations Support","Y","Y","U",2013,"Base",NA,NA,36091,NA,NA
"460",2014,"2065A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces","060","060","116","Aviation Assets","Y","Y","U",2013,"Base",NA,NA,907011,NA,NA
"461",2014,"2065A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces Readiness","070","070","121","Force Readiness Operations Support","Y","Y","U",2013,"Base",NA,NA,751606,NA,NA
"462",2014,"2065A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces Readiness","080","080","122","Land Forces Systems Readiness","Y","Y","U",2013,"Base",NA,NA,60043,NA,NA
"463",2014,"2065A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces Readiness","090","090","123","Land Forces Depot Maintenance","Y","Y","U",2013,"Base",NA,NA,411940,NA,NA
"464",2014,"2065A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces Readiness Support","100","100","131","Base Operations Support","Y","Y","U",2013,"Base",NA,NA,995423,NA,NA
"465",2014,"2065A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces Readiness Support","110","110","132","Facilities Sustainment, Restoration & Modernization","Y","Y","U",2013,"Base",NA,NA,691354,NA,NA
"466",2014,"2065A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces Readiness Support","120","120","133","Management and Operational Hq's","Y","Y","U",2013,"Base",NA,NA,953716,NA,NA
"467",2014,"2065A","Operation & Maintenance, ARNG","ARMY","04","Admin & Srvwd Activities","Logistics Operations","130","130","421","Servicewide Transportation","Y","Y","U",2013,"Base",NA,NA,11806,NA,NA
"468",2014,"2065A","Operation & Maintenance, ARNG","ARMY","04","Admin & Srvwd Activities","Servicewide Support","140","140","437","Real Estate Management","Y","Y","U",2013,"Base",NA,NA,1656,NA,NA
"469",2014,"2065A","Operation & Maintenance, ARNG","ARMY","04","Admin & Srvwd Activities","Servicewide Support","150","150","431","Administration","Y","Y","U",2013,"Base",NA,NA,89358,NA,NA
"470",2014,"2065A","Operation & Maintenance, ARNG","ARMY","04","Admin & Srvwd Activities","Servicewide Support","160","160","432","Servicewide Communications","Y","Y","U",2013,"Base",NA,NA,39513,NA,NA
"471",2014,"2065A","Operation & Maintenance, ARNG","ARMY","04","Admin & Srvwd Activities","Servicewide Support","170","170","433","Manpower Management","Y","Y","U",2013,"Base",NA,NA,7224,NA,NA
"472",2014,"2065A","Operation & Maintenance, ARNG","ARMY","04","Admin & Srvwd Activities","Servicewide Support","180","180","434","Recruiting and Advertising","Y","Y","U",2013,"Base",NA,NA,310143,NA,NA
"473",2014,"2065A","Operation & Maintenance, ARNG","ARMY","20","Undistributed","Undistributed","190","190","CR","Adj to Match Continuing Resolution","Y","Y","U",2013,"Base",NA,NA,-141299,NA,NA
"474",2014,"2091A","Afghanistan Security Forces Fund","ARMY","01","Ministry of Defense","Defense Forces","010","010","110","Sustainment","Y","Y","U",2013,"Base",NA,NA,0,NA,NA
"475",2014,"2091A","Afghanistan Security Forces Fund","ARMY","01","Ministry of Defense","Defense Forces","020","020","120","Infrastructure","Y","Y","U",2013,"Base",NA,NA,0,NA,NA
"476",2014,"2091A","Afghanistan Security Forces Fund","ARMY","01","Ministry of Defense","Defense Forces","030","030","130","Equipment and Transportation","Y","Y","U",2013,"Base",NA,NA,0,NA,NA
"477",2014,"2091A","Afghanistan Security Forces Fund","ARMY","01","Ministry of Defense","Defense Forces","040","040","140","Training and Operations","Y","Y","U",2013,"Base",NA,NA,0,NA,NA
"478",2014,"2091A","Afghanistan Security Forces Fund","ARMY","01","Ministry of Defense","Administration","050","050","100","Afghanistan Security Forces Fund","Y","Y","U",2013,"Base",NA,NA,0,NA,NA
"479",2014,"2091A","Afghanistan Security Forces Fund","ARMY","02","Ministry of Interior","Interior Forces","060","060","210","Sustainment","Y","Y","U",2013,"Base",NA,NA,0,NA,NA
"480",2014,"2091A","Afghanistan Security Forces Fund","ARMY","02","Ministry of Interior","Interior Forces","070","070","220","Infrastructure","Y","Y","U",2013,"Base",NA,NA,0,NA,NA
"481",2014,"2091A","Afghanistan Security Forces Fund","ARMY","02","Ministry of Interior","Interior Forces","080","080","230","Equipment and Transportation","Y","Y","U",2013,"Base",NA,NA,0,NA,NA
"482",2014,"2091A","Afghanistan Security Forces Fund","ARMY","02","Ministry of Interior","Interior Forces","090","090","240","Training and Operations","Y","Y","U",2013,"Base",NA,NA,0,NA,NA
"483",2014,"2091A","Afghanistan Security Forces Fund","ARMY","02","Ministry of Interior","Administration","100","100","200","Ministry Of Interior","Y","Y","U",2013,"Base",NA,NA,0,NA,NA
"484",2014,"2091A","Afghanistan Security Forces Fund","ARMY","04","Detainee Ops","Related Activities","110","110","410","Sustainment","Y","Y","U",2013,"Base",NA,NA,0,NA,NA
"485",2014,"2091A","Afghanistan Security Forces Fund","ARMY","04","Detainee Ops","Related Activities","120","120","420","Infrastructue","Y","Y","U",2013,"Base",NA,NA,0,NA,NA
"486",2014,"2091A","Afghanistan Security Forces Fund","ARMY","04","Detainee Ops","Related Activities","130","130","430","Equipment & Transportation","Y","Y","U",2013,"Base",NA,NA,0,NA,NA
"487",2014,"2091A","Afghanistan Security Forces Fund","ARMY","04","Detainee Ops","Related Activities","140","140","440","Training and Operations","Y","Y","U",2013,"Base",NA,NA,0,NA,NA
"488",2014,"2091A","Afghanistan Security Forces Fund","ARMY","05","Contributions","Related Activities","150","150","500","Contributions","Y","Y","U",2013,"Base",NA,NA,0,NA,NA
"489",2014,"2096A","Afghanistan Infrastructure Fund","ARMY","01","Afghanistan Infrastructure Fund","Administration","010","010","011","Power","Y","Y","U",2013,"Base",NA,NA,0,NA,NA
"490",2014,"2096A","Afghanistan Infrastructure Fund","ARMY","01","Afghanistan Infrastructure Fund","Administration","020","020","110","Power","Y","Y","U",2013,"Base",NA,NA,0,NA,NA
"491",2014,"2096A","Afghanistan Infrastructure Fund","ARMY","01","Afghanistan Infrastructure Fund","Administration","030","030","120","Transportation","Y","Y","U",2013,"Base",NA,NA,0,NA,NA
"492",2014,"2096A","Afghanistan Infrastructure Fund","ARMY","01","Afghanistan Infrastructure Fund","Administration","040","040","130","Water","Y","Y","U",2013,"Base",NA,NA,0,NA,NA
"493",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","010","010","1A1A","Mission and Other Flight Operations","Y","Y","U",2013,"Base",NA,NA,4918144,NA,NA
"494",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","020","020","1A2A","Fleet Air Training","Y","Y","U",2013,"Base",NA,NA,1886825,NA,NA
"495",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","030","030","1A3A","Aviation Technical Data & Engineering Services","Y","Y","U",2013,"Base",NA,NA,44032,NA,NA
"496",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","040","040","1A4A","Air Operations and Safety Support","Y","Y","U",2013,"Base",NA,NA,101565,NA,NA
"497",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","050","050","1A4N","Air Systems Support","Y","Y","U",2013,"Base",NA,NA,374827,NA,NA
"498",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","060","060","1A5A","Aircraft Depot Maintenance","Y","Y","U",2013,"Base",NA,NA,960802,NA,NA
"499",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","070","070","1A6A","Aircraft Depot Operations Support","Y","Y","U",2013,"Base",NA,NA,37545,NA,NA
"500",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","080","080","1A9A","Aviation Logistics","Y","Y","U",2013,"Base",NA,NA,328805,NA,NA
"501",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Ship Operations","090","090","1B1B","Mission and Other Ship Operations","Y","Y","U",2013,"Base",NA,NA,4686535,NA,NA
"502",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Ship Operations","100","100","1B2B","Ship Operations Support & Training","Y","Y","U",2013,"Base",NA,NA,769204,NA,NA
"503",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Ship Operations","110","110","1B4B","Ship Depot Maintenance","Y","Y","U",2013,"Base",NA,NA,5089981,NA,NA
"504",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Ship Operations","120","120","1B5B","Ship Depot Operations Support","Y","Y","U",2013,"Base",NA,NA,1315366,NA,NA
"505",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","130","130","1C1C","Combat Communications","Y","Y","U",2013,"Base",NA,NA,619912,NA,NA
"506",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","140","140","1C2C","Electronic Warfare","Y","Y","U",2013,"Base",NA,NA,92364,NA,NA
"507",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","150","150","1C3C","Space Systems and Surveillance","Y","Y","U",2013,"Base",NA,NA,174437,NA,NA
"508",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","160","160","1C4C","Warfare Tactics","Y","Y","U",2013,"Base",NA,NA,441035,NA,NA
"509",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","170","170","1C5C","Operational Meteorology and Oceanography","Y","Y","U",2013,"Base",NA,NA,333570,NA,NA
"510",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","180","180","1C6C","Combat Support Forces","Y","Y","U",2013,"Base",NA,NA,910087,NA,NA
"511",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","190","190","1C7C","Equipment Maintenance","Y","Y","U",2013,"Base",NA,NA,167158,NA,NA
"512",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","200","200","1C8C","Depot Operations Support","Y","Y","U",2013,"Base",NA,NA,4183,NA,NA
"513",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","210","210","1CCH","Combatant Commanders Core Operations","Y","Y","U",2013,"Base",NA,NA,95528,NA,NA
"514",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","220","220","1CCM","Combatant Commanders Direct Mission Support","Y","Y","U",2013,"Base",NA,NA,204569,NA,NA
"515",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Weapons Support","230","230","1D1D","Cruise Missile","Y","Y","U",2013,"Base",NA,NA,111884,NA,NA
"516",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Weapons Support","240","240","1D2D","Fleet Ballistic Missile","Y","Y","U",2013,"Base",NA,NA,1181038,NA,NA
"517",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Weapons Support","250","250","1D3D","In-Service Weapons Systems Support","Y","Y","U",2013,"Base",NA,NA,87606,NA,NA
"518",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Weapons Support","260","260","1D4D","Weapons Maintenance","Y","Y","U",2013,"Base",NA,NA,519583,NA,NA
"519",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Weapons Support","270","270","1D7D","Other Weapon Systems Support","Y","Y","U",2013,"Base",NA,NA,300435,NA,NA
"520",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Base Support","280","280","BSIT","Enterprise Information","Y","Y","U",2013,"Base",NA,NA,1077924,NA,NA
"521",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Base Support","290","290","BSM1","Sustainment, Restoration and Modernization","Y","Y","U",2013,"Base",NA,NA,2137666,NA,NA
"522",2014,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Base Support","300","300","BSS1","Base Operating Support","Y","Y","U",2013,"Base",NA,NA,4825506,NA,NA
"523",2014,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Ready Reserve and Prepositioning Force","310","310","2A1F","Ship Prepositioning and Surge","Y","Y","U",2013,"Base",NA,NA,334659,NA,NA
"524",2014,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Activations/Inactivations","320","320","2B1G","Aircraft Activations/Inactivations","Y","Y","U",2013,"Base",NA,NA,6562,NA,NA
"525",2014,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Activations/Inactivations","330","330","2B2G","Ship Activations/Inactivations","Y","Y","U",2013,"Base",NA,NA,1066391,NA,NA
"526",2014,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Mobilization Preparation","340","340","2C1H","Expeditionary Health Services Systems","Y","Y","U",2013,"Base",NA,NA,83901,NA,NA
"527",2014,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Mobilization Preparation","350","350","2C2H","Industrial Readiness","Y","Y","U",2013,"Base",NA,NA,2695,NA,NA
"528",2014,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Mobilization Preparation","360","360","2C3H","Coast Guard Support","Y","Y","U",2013,"Base",NA,NA,23502,NA,NA
"529",2014,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Accession Training","370","370","3A1J","Officer Acquisition","Y","Y","U",2013,"Base",NA,NA,147807,NA,NA
"530",2014,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Accession Training","380","380","3A2J","Recruit Training","Y","Y","U",2013,"Base",NA,NA,10473,NA,NA
"531",2014,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Accession Training","390","390","3A3J","Reserve Officers Training Corps","Y","Y","U",2013,"Base",NA,NA,139220,NA,NA
"532",2014,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Basic Skills and Advanced Training","400","400","3B1K","Specialized Skill Training","Y","Y","U",2013,"Base",NA,NA,582190,NA,NA
"533",2014,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Basic Skills and Advanced Training","410","410","3B2K","Flight Training","Y","Y","U",2013,"Base",NA,NA,5456,NA,NA
"534",2014,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Basic Skills and Advanced Training","420","420","3B3K","Professional Development Education","Y","Y","U",2013,"Base",NA,NA,170746,NA,NA
"535",2014,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Basic Skills and Advanced Training","430","430","3B4K","Training Support","Y","Y","U",2013,"Base",NA,NA,153413,NA,NA
"536",2014,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","440","440","3C1L","Recruiting and Advertising","Y","Y","U",2013,"Base",NA,NA,241331,NA,NA
"537",2014,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","450","450","3C3L","Off-Duty and Voluntary Education","Y","Y","U",2013,"Base",NA,NA,108226,NA,NA
"538",2014,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","460","460","3C4L","Civilian Education and Training","Y","Y","U",2013,"Base",NA,NA,105776,NA,NA
"539",2014,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","470","470","3C5L","Junior ROTC","Y","Y","U",2013,"Base",NA,NA,51818,NA,NA
"540",2014,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","480","480","4A1M","Administration","Y","Y","U",2013,"Base",NA,NA,797177,NA,NA
"541",2014,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","490","490","4A2M","External Relations","Y","Y","U",2013,"Base",NA,NA,12872,NA,NA
"542",2014,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","500","500","4A3M","Civilian Manpower and Personnel Management","Y","Y","U",2013,"Base",NA,NA,120181,NA,NA
