"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","ProgramElement","ProgramElementTitle","LineNumber","IncludeInTOA","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"3976",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","126 ","0604777N","Navigation/ID System","126 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,51430
"3977",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","127 ","0604800M","Joint Strike Fighter (JSF) - EMD","127 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,512631
"3978",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","128 ","0604800N","Joint Strike Fighter (JSF) - EMD","128 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,534187
"3979",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","129 ","0605013M","Information Technology Development","129 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,5564
"3980",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","130 ","0605013N","Information Technology Development","130 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,69659
"3981",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","131 ","0605018N","Navy Integrated Military Human Resources System (N-IMHRS)","131 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,0
"3982",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","132 ","0605212N","CH-53K RDTE","132 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,503180
"3983",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","133 ","0605450N","Joint Air-to-Ground Missile (JAGM)","133 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,5500
"3984",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","134 ","0605500N","Multi-mission Maritime Aircraft (MMA)","134 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,317358
"3985",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","135 ","0204202N","DDG-1000","135 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,187910
"3986",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","136 ","0304231N","Tactical Command System - MIP","136 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,2140
"3987",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","137 ","0304785N","Tactical Cryptologic Systems","137 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,9406
"3988",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","05","System Development & Demonstration","138 ","0305124N","Special Applications Program","138 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,22800
"3989",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","139 ","0604256N","Threat Simulator Development","139 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,43261
"3990",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","140 ","0604258N","Target Systems Development","140 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,71872
"3991",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","141 ","0604759N","Major T&E Investment","141 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,38033
"3992",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","142 ","0605126N","Joint Theater Air and Missile Defense Organization","142 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,1352
"3993",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","143 ","0605152N","Studies and Analysis Support - Navy","143 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,5566
"3994",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","144 ","0605154N","Center for Naval Analyses","144 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,48345
"3995",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","145 ","0605502N","Small Business Innovative Research","145 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,0
"3996",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","146 ","0605804N","Technical Information Services","146 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,637
"3997",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","147 ","0605853N","Management, Technical  & International Support","147 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,76585
"3998",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","148 ","0605856N","Strategic Technical Support","148 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,3221
"3999",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","149 ","0605861N","RDT&E Science and Technology Management","149 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,72725
"4000",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","150 ","0605863N","RDT&E Ship and Aircraft Support","150 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,141778
"4001",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","151 ","0605864N","Test and Evaluation Support","151 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,331219
"4002",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","152 ","0605865N","Operational Test and Evaluation Capability","152 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,16565
"4003",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","153 ","0605866N","Navy Space and Electronic Warfare (SEW) Support","153 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,3265
"4004",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","154 ","0605867N","SEW Surveillance/Reconnaissance Support","154 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,7134
"4005",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","155 ","0605873M","Marine Corps Program Wide Support","155 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,24082
"4006",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","156 ","0305885N","Tactical Cryptologic Activities","156 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,497
"4007",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","06","Management Support","157 ","0909999N","Financing for Cancelled Account Adjustments","157 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,0
"4008",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","159 ","0604227N","HARPOON Modifications","159 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,699
"4009",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","160 ","0604402N","Unmanned Combat Air Vehicle (UCAV) Advanced Component and Prototype Development","160 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,20961
"4010",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","161 ","0604717M","Marine Corps Combat Services Support","161 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,0
"4011",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","162 ","0604766M","Marine Corps Data Systems","162 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,35
"4012",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","163 ","0605525N","Carrier Onboard Delivery (COD) Follow On","163 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,2460
"4013",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","164 ","0605555N","Strike Weapons Development","164 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,9757
"4014",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","165 ","0101221N","Strategic Sub & Weapons System Support","165 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,98057
"4015",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","166 ","0101224N","SSBN Security Technology Program","166 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,31768
"4016",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","167 ","0101226N","Submarine Acoustic Warfare Development","167 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,1464
"4017",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","168 ","0101402N","Navy Strategic Communications","168 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,21729
"4018",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","169 ","0203761N","Rapid Technology Transition (RTT)","169 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,13561
"4019",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","170 ","0204136N","F/A-18 Squadrons","170 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,131118
"4020",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","171 ","0204152N","E-2 Squadrons","171 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,1971
"4021",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","172 ","0204163N","Fleet Telecommunications (Tactical)","172 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,46155
"4022",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","173 ","0204228N","Surface Support","173 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,2374
"4023",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","174 ","0204229N","Tomahawk and Tomahawk Mission Planning Center (TMPC)","174 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,12407
"4024",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","175 ","0204311N","Integrated Surveillance System","175 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,41609
"4025",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","176 ","0204413N","Amphibious Tactical Support Units (Displacement Craft)","176 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,7240
"4026",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","177 ","0204460M","Ground/Air Task Oriented Radar (G/ATOR)","177 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,78208
"4027",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","178 ","0204571N","Consolidated Training Systems Development","178 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,45124
"4028",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","179 ","0204574N","Cryptologic Direct Support","179 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,2703
"4029",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","180 ","0204575N","Electronic Warfare (EW) Readiness Support","180 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,19563
"4030",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","181 ","0205601N","HARM Improvement","181 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,13586
"4031",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","182 ","0205604N","Tactical Data Links","182 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,197538
"4032",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","183 ","0205620N","Surface ASW Combat System Integration","183 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,31863
"4033",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","184 ","0205632N","MK-48 ADCAP","184 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,12806
"4034",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","185 ","0205633N","Aviation Improvements","185 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,88607
"4035",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","186 ","0205658N","Navy Science Assistance Program","186 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,0
"4036",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","187 ","0205675N","Operational Nuclear Power Systems","187 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,116928
"4037",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","188 ","0206313M","Marine Corps Communications Systems","188 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,178753
"4038",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","189 ","0206623M","Marine Corps Ground Combat/Supporting Arms Systems","189 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,139594
"4039",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","190 ","0206624M","Marine Corps Combat Services Support","190 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,42647
"4040",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","191 ","0206625M","USMC Intelligence/Electronic Warfare Systems (MIP)","191 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,34394
"4041",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","192 ","0207161N","Tactical AIM Missiles","192 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,39159
"4042",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","193 ","0207163N","Advanced Medium Range Air-to-Air Missile (AMRAAM)","193 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,2613
"4043",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","194 ","0208058N","Joint High Speed Vessel (JHSV)","194 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,986
"4044",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","199 ","0303109N","Satellite Communications (SPACE)","199 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,66231
"4045",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","200 ","0303138N","Consolidated Afloat Network Enterprise Services (CANES)","200 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,24476
"4046",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","201 ","0303140N","Information Systems Security Program","201 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,23531
"4047",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","202 ","0303150M","WWMCCS/Global Command and Control System","202 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,0
"4048",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","203 ","0303238N","Consolidated Afloat Network Enterprise Services (CANES) - MIP","203 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,0
"4049",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","205 ","0305149N","COBRA JUDY","205 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,0
"4050",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","206 ","0305160N","Navy Meteorological and Ocean Sensors-Space (METOC)","206 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,742
"4051",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","207 ","0305192N","Military Intelligence Program (MIP) Activities","207 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,4804
"4052",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","208 ","0305204N","Tactical Unmanned Aerial Vehicles","208 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,8381
"4053",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","209 ","0305206N","Airborne Reconnaissance Systems","209 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,0
"4054",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","210 ","0305207N","Manned Reconnaissance Systems","210 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,0
"4055",2014,"1319N","Research, Development, Test & Eval, Navy","NAVY","07","Operational Systems Development","211 ","0305208M","Distributed Common Ground/Surface Systems","211 ","Y","Y","U",2014,"Base",NA,NA,NA,NA,5535
