"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BSA","BSAtitle","LineNumber","LineItem","LineItemTitle","CostType","CostTypeTitle","LineNumber","AddOrNonAdd","Classified","FiscalYear","OriginType","ActualTotal","PBtotal","PBtype","QuantActualTotal","QuantPBtotal","QuantPBtype"
"7404",2012,"3010F","Aircraft Procurement, Air Force","AF","01","Combat Aircraft","03","Tactical Forces","1  ","ATA000","F-35","A","Weapon System Cost","1  ","Add","U",2012,"Total",NA,3597615,NA,NA,19,NA
"7405",2012,"3010F","Aircraft Procurement, Air Force","AF","01","Combat Aircraft","03","Tactical Forces","1  ","ATA000","F-35","B","Less: Advance Procurement (PY)","1  ","Add","U",2012,"Total",NA,-257000,NA,NA,0,NA
"7406",2012,"3010F","Aircraft Procurement, Air Force","AF","01","Combat Aircraft","03","Tactical Forces","2  ","ATA000","F-35","C","Advance Procurement (CY)","2  ","Add","U",2012,"Total",NA,323477,NA,NA,0,NA
"7407",2012,"3010F","Aircraft Procurement, Air Force","AF","01","Combat Aircraft","03","Tactical Forces","3  ","ATF000","F-22A","A","Weapon System Cost","3  ","Add","U",2012,"Total",NA,104118,NA,NA,0,NA
"7408",2012,"3010F","Aircraft Procurement, Air Force","AF","01","Combat Aircraft","03","Tactical Forces","3  ","ATF000","F-22A","B","Less: Advance Procurement (PY)","3  ","Add","U",2012,"Total",NA,0,NA,NA,0,NA
"7409",2012,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","02","Tactical Airlift","4  ","C017A0","C-17A (MYP)","A","Weapon System Cost","4  ","Add","U",2012,"Total",NA,0,NA,NA,0,NA
"7410",2012,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","5  ","C130J0","C-130J","A","Weapon System Cost","5  ","Add","U",2012,"Total",NA,120879,NA,NA,1,NA
"7411",2012,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","5  ","C130J0","C-130J","B","Less: Advance Procurement (PY)","5  ","Add","U",2012,"Total",NA,-48000,NA,NA,0,NA
"7412",2012,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","6  ","C130J0","C-130J","C","Advance Procurement (CY)","6  ","Add","U",2012,"Total",NA,0,NA,NA,0,NA
"7413",2012,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","7  ","C130JH","HC-130J","A","Weapon System Cost","7  ","Add","U",2012,"Total",NA,342899,NA,NA,3,NA
"7414",2012,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","7  ","C130JH","HC-130J","B","Less: Advance Procurement (PY)","7  ","Add","U",2012,"Total",NA,-10000,NA,NA,0,NA
"7415",2012,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","8  ","C130JH","HC-130J","C","Advance Procurement (CY)","8  ","Add","U",2012,"Total",NA,0,NA,NA,0,NA
"7416",2012,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","9  ","C130JM","MC-130J","A","Weapon System Cost","9  ","Add","U",2012,"Total",NA,642466,NA,NA,6,NA
"7417",2012,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","9  ","C130JM","MC-130J","B","Less: Advance Procurement (PY)","9  ","Add","U",2012,"Total",NA,-60000,NA,NA,0,NA
"7418",2012,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","10 ","C130JM","MC-130J","C","Advance Procurement (CY)","10 ","Add","U",2012,"Total",NA,0,NA,NA,0,NA
"7419",2012,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","11 ","HMC130","HC/MC-130 RECAP","A","Weapon System Cost","11 ","Add","U",2012,"Total",NA,0,NA,NA,0,NA
"7420",2012,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","11 ","HMC130","HC/MC-130 RECAP","B","Less: Advance Procurement (PY)","11 ","Add","U",2012,"Total",NA,0,NA,NA,0,NA
"7421",2012,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","12 ","HMC130","HC/MC-130 RECAP","C","Advance Procurement (CY)","12 ","Add","U",2012,"Total",NA,0,NA,NA,0,NA
"7422",2012,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","13 ","LCA000","C-27J","A","Weapon System Cost","13 ","Add","U",2012,"Total",NA,479896,NA,NA,9,NA
"7423",2012,"3010F","Aircraft Procurement, Air Force","AF","03","Trainer Aircraft","01","UPT Trainers","14 ","LMA000","Light Mobility Aircraft","A","Weapon System Cost","14 ","Add","U",2012,"Total",NA,0,NA,NA,0,NA
"7424",2012,"3010F","Aircraft Procurement, Air Force","AF","03","Trainer Aircraft","01","UPT Trainers","15 ","PFP000","USAFA Powered Flight Program","A","Weapon System Cost","15 ","Add","U",2012,"Total",NA,1060,NA,NA,0,NA
"7425",2012,"3010F","Aircraft Procurement, Air Force","AF","03","Trainer Aircraft","03","Operational Trainers","16 ","JPATS0","T-6","A","Weapon System Cost","16 ","Add","U",2012,"Total",NA,0,NA,NA,0,NA
"7426",2012,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","01","Helicopters","17 ","HCX000","Common Vertical Lift Support","A","Weapon System Cost","17 ","Add","U",2012,"Total",NA,59232,NA,NA,2,NA
"7427",2012,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","01","Helicopters","17 ","HCX000","Common Vertical Lift Support","B","Less: Advance Procurement (PY)","17 ","Add","U",2012,"Total",NA,-6432,NA,NA,0,NA
"7428",2012,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","01","Helicopters","18 ","HCX000","Common Vertical Lift Support","C","Advance Procurement (CY)","18 ","Add","U",2012,"Total",NA,0,NA,NA,0,NA
"7429",2012,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","01","Helicopters","19 ","V022A0","V22 Osprey","A","Weapon System Cost","19 ","Add","U",2012,"Total",NA,432407,NA,NA,7,NA
"7430",2012,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","01","Helicopters","19 ","V022A0","V22 Osprey","B","Less: Advance Procurement (PY)","19 ","Add","U",2012,"Total",NA,-22542,NA,NA,0,NA
"7431",2012,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","01","Helicopters","20 ","V022A0","V22 Osprey","C","Advance Procurement (CY)","20 ","Add","U",2012,"Total",NA,20000,NA,NA,0,NA
"7432",2012,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","04","Mission Support Aircraft","21 ","C012A0","C-12 A","A","Weapon System Cost","21 ","Add","U",2012,"Total",NA,0,NA,NA,0,NA
"7433",2012,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","04","Mission Support Aircraft","22 ","C040B0","C-40","A","Weapon System Cost","22 ","Add","U",2012,"Total",NA,0,NA,NA,0,NA
"7434",2012,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","04","Mission Support Aircraft","23 ","CAPAC0","Civil Air Patrol A/C","A","Weapon System Cost","23 ","Add","U",2012,"Total",NA,2190,NA,NA,0,NA
"7435",2012,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","04","Mission Support Aircraft","24 ","H060MH","HH-60M","A","Weapon System Cost","24 ","Add","U",2012,"Total",NA,144011,NA,NA,5,NA
"7436",2012,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","04","Mission Support Aircraft","25 ","LAAR00","Light Attack Armed Recon Acft","A","Weapon System Cost","25 ","Add","U",2012,"Total",NA,158549,NA,NA,9,NA
"7437",2012,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","04","Mission Support Aircraft","26 ","RAVENB","RQ-11","A","Weapon System Cost","26 ","Add","U",2012,"Total",NA,0,NA,NA,0,NA
"7438",2012,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","04","Mission Support Aircraft","27 ","WASP00","STUASL0","A","Weapon System Cost","27 ","Add","U",2012,"Total",NA,2472,NA,NA,0,NA
"7439",2012,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","28 ","10GATE","ITERIM GATEWAY","A","Weapon System Cost","28 ","Add","U",2012,"Total",NA,0,NA,NA,0,NA
"7440",2012,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","29 ","10TRGT","Target Drones","A","Weapon System Cost","29 ","Add","U",2012,"Total",NA,64268,NA,NA,0,NA
"7441",2012,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","30 ","C037A0","C-37A","A","Weapon System Cost","30 ","Add","U",2012,"Total",NA,77842,NA,NA,3,NA
"7442",2012,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","31 ","HAEUAV","RQ-4","A","Weapon System Cost","31 ","Add","U",2012,"Total",NA,414164,NA,NA,3,NA
"7443",2012,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","31 ","HAEUAV","RQ-4","B","Less: Advance Procurement (PY)","31 ","Add","U",2012,"Total",NA,-90200,NA,NA,0,NA
"7444",2012,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","32 ","HAEUAV","RQ-4","C","Advance Procurement (CY)","32 ","Add","U",2012,"Total",NA,71500,NA,NA,0,NA
"7445",2012,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","33 ","MC0130","MC 130 In BA 04","A","Weapon System Cost","33 ","Add","U",2012,"Total",NA,108470,NA,NA,1,NA
"7446",2012,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","34 ","PRDTB1","MQ-9","A","Weapon System Cost","34 ","Add","U",2012,"Total",NA,813092,NA,NA,48,NA
"7447",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","01","Strategic Aircraft","35 ","B00200","B-2A","A","Weapon System Cost","35 ","Add","U",2012,"Total",NA,41315,NA,NA,0,NA
"7448",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","01","Strategic Aircraft","35 ","B00200","B-2A","B","Less: Advance Procurement (PY)","35 ","Add","U",2012,"Total",NA,0,NA,NA,0,NA
"7449",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","01","Strategic Aircraft","36 ","B01B00","B-1B","A","Weapon System Cost","36 ","Add","U",2012,"Total",NA,198007,NA,NA,0,NA
"7450",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","01","Strategic Aircraft","37 ","B05200","B-52","A","Weapon System Cost","37 ","Add","U",2012,"Total",NA,93897,NA,NA,0,NA
"7451",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","02","Tactical Aircraft","38 ","A01000","A-10","A","Weapon System Cost","38 ","Add","U",2012,"Total",NA,153128,NA,NA,0,NA
"7452",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","02","Tactical Aircraft","39 ","F01500","F-15","A","Weapon System Cost","39 ","Add","U",2012,"Total",NA,222386,NA,NA,0,NA
"7453",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","02","Tactical Aircraft","40 ","F01600","F-16","A","Weapon System Cost","40 ","Add","U",2012,"Total",NA,73346,NA,NA,0,NA
"7454",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","02","Tactical Aircraft","41 ","F02200","F-22A","A","Weapon System Cost","41 ","Add","U",2012,"Total",NA,232032,NA,NA,0,NA
"7455",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","02","Tactical Aircraft","42 ","F03500","F-35 MODIFICATIONS","A","Weapon System Cost","42 ","Add","U",2012,"Total",NA,0,NA,NA,0,NA
"7456",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","43 ","C00500","C-5","A","Weapon System Cost","43 ","Add","U",2012,"Total",NA,237940,NA,NA,0,NA
"7457",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","43 ","C00500","C-5","B","Less: Advance Procurement (PY)","43 ","Add","U",2012,"Total",NA,-166900,NA,NA,0,NA
"7458",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","44 ","C00500","C-5","C","Advance Procurement (CY)","44 ","Add","U",2012,"Total",NA,0,NA,NA,0,NA
"7459",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","45 ","C005M0","C-5M","A","Weapon System Cost","45 ","Add","U",2012,"Total",NA,851859,NA,NA,0,NA
"7460",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","46 ","C005M0","C-5M","C","Advance Procurement (CY)","46 ","Add","U",2012,"Total",NA,112200,NA,NA,0,NA
"7461",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","47 ","C009C0","C-9C","A","Weapon System Cost","47 ","Add","U",2012,"Total",NA,9,NA,NA,0,NA
"7462",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","48 ","C01700","C-17A","A","Weapon System Cost","48 ","Add","U",2012,"Total",NA,202179,NA,NA,0,NA
"7463",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","49 ","C02100","C-21","A","Weapon System Cost","49 ","Add","U",2012,"Total",NA,328,NA,NA,0,NA
"7464",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","50 ","C03200","C-32A","A","Weapon System Cost","50 ","Add","U",2012,"Total",NA,12157,NA,NA,0,NA
"7465",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","51 ","C03700","C-37A","A","Weapon System Cost","51 ","Add","U",2012,"Total",NA,21986,NA,NA,0,NA
"7466",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","52 ","C1300A","C-130 AMP","A","Weapon System Cost","52 ","Add","U",2012,"Total",NA,235635,NA,NA,0,NA
"7467",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","04","Trainer Aircraft","53 ","GLID00","GLIDER MODS","A","Weapon System Cost","53 ","Add","U",2012,"Total",NA,123,NA,NA,0,NA
"7468",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","04","Trainer Aircraft","54 ","JPAT00","T-6","A","Weapon System Cost","54 ","Add","U",2012,"Total",NA,15086,NA,NA,0,NA
"7469",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","04","Trainer Aircraft","55 ","T00100","T-1","A","Weapon System Cost","55 ","Add","U",2012,"Total",NA,238,NA,NA,0,NA
"7470",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","04","Trainer Aircraft","56 ","T03800","T-38","A","Weapon System Cost","56 ","Add","U",2012,"Total",NA,31032,NA,NA,0,NA
"7471",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","57 ","C01000","KC-10A (ATCA)","A","Weapon System Cost","57 ","Add","U",2012,"Total",NA,27220,NA,NA,0,NA
"7472",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","58 ","C01200","C-12","A","Weapon System Cost","58 ","Add","U",2012,"Total",NA,1777,NA,NA,0,NA
"7473",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","59 ","C012WM","MC-12W","A","Weapon System Cost","59 ","Add","U",2012,"Total",NA,34067,NA,NA,0,NA
"7474",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","60 ","C02000","C-20 Mods","A","Weapon System Cost","60 ","Add","U",2012,"Total",NA,241,NA,NA,0,NA
"7475",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","61 ","C02500","VC-25A Mod","A","Weapon System Cost","61 ","Add","U",2012,"Total",NA,387,NA,NA,0,NA
"7476",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","62 ","C04000","C-40","A","Weapon System Cost","62 ","Add","U",2012,"Total",NA,206,NA,NA,0,NA
"7477",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","63 ","C13000","C-130","A","Weapon System Cost","63 ","Add","U",2012,"Total",NA,209917,NA,NA,0,NA
"7478",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","64 ","C13001","C-130 Intel","A","Weapon System Cost","64 ","Add","U",2012,"Total",NA,8193,NA,NA,0,NA
"7479",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","65 ","C1300J","C-130J Mods","A","Weapon System Cost","65 ","Add","U",2012,"Total",NA,66157,NA,NA,0,NA
"7480",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","66 ","C13500","C-135","A","Weapon System Cost","66 ","Add","U",2012,"Total",NA,62210,NA,NA,0,NA
"7481",2012,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","67 ","CALL00","Compass Call Mods","A","Weapon System Cost","67 ","Add","U",2012,"Total",NA,268624,NA,NA,0,NA
