"","SourceFiscalYear","FiscalYear","OriginType","AccountDSI","EnactedTotal","EnactedType"
"1678",2013,"Unlabeled","Total","5286A",0,0
"1679",2014,"2012","Base","Unlabeled",0,0
"1680",2014,"2012","OCO","Unlabeled",0,0
"1681",2014,"2012","Total","",0,0
"1682",2014,"2012","Total","   by appropriation.",0,0
"1683",2014,"2012","Total","*  Reflects the FY 2013 President's Budget with an undistributed adjustment to match the Annualized Continuing Resolution funding level",0,0
"1684",2014,"2012","Total","0100D",0,0
"1685",2014,"2012","Total","0104D",0,0
"1686",2014,"2012","Total","0105D",0,0
"1687",2014,"2012","Total","0107D",0,0
"1688",2014,"2012","Total","0111D",0,0
"1689",2014,"2012","Total","0118D",0,0
"1690",2014,"2012","Total","0130D",0,0
"1691",2014,"2012","Total","0134D",0,0
"1692",2014,"2012","Total","0144D",0,0
"1693",2014,"2012","Total","0300D",0,0
"1694",2014,"2012","Total","0303D",0,0
"1695",2014,"2012","Total","0350D",0,0
"1696",2014,"2012","Total","0360D",0,0
"1697",2014,"2012","Total","0390D",0,0
"1698",2014,"2012","Total","0400D",0,0
"1699",2014,"2012","Total","0460D",0,0
"1700",2014,"2012","Total","0462D",0,0
"1701",2014,"2012","Total","0810A",0,0
"1702",2014,"2012","Total","0810D",0,0
"1703",2014,"2012","Total","0810F",0,0
"1704",2014,"2012","Total","0810N",0,0
"1705",2014,"2012","Total","0811D",0,0
"1706",2014,"2012","Total","0819D",0,0
"1707",2014,"2012","Total","0833D",0,0
"1708",2014,"2012","Total","0838D",0,0
"1709",2014,"2012","Total","1106N",0,0
"1710",2014,"2012","Total","1107N",0,0
"1711",2014,"2012","Total","1109N",0,0
"1712",2014,"2012","Total","1319N",0,0
"1713",2014,"2012","Total","1506N",0,0
"1714",2014,"2012","Total","1507N",0,0
"1715",2014,"2012","Total","1508N",0,0
"1716",2014,"2012","Total","1611N",0,0
"1717",2014,"2012","Total","1804N",0,0
"1718",2014,"2012","Total","1806N",0,0
"1719",2014,"2012","Total","1810N",0,0
"1720",2014,"2012","Total","2020A",0,0
"1721",2014,"2012","Total","2031A",0,0
"1722",2014,"2012","Total","2032A",0,0
"1723",2014,"2012","Total","2033A",0,0
"1724",2014,"2012","Total","2034A",0,0
"1725",2014,"2012","Total","2035A",0,0
"1726",2014,"2012","Total","2040A",0,0
"1727",2014,"2012","Total","2065A",0,0
"1728",2014,"2012","Total","2080A",0,0
"1729",2014,"2012","Total","2091A",0,0
"1730",2014,"2012","Total","2093A",0,0
"1731",2014,"2012","Total","2096A",0,0
"1732",2014,"2012","Total","3010F",0,0
"1733",2014,"2012","Total","3011F",0,0
"1734",2014,"2012","Total","3020F",0,0
"1735",2014,"2012","Total","3080F",0,0
"1736",2014,"2012","Total","3400F",0,0
"1737",2014,"2012","Total","3600F",0,0
"1738",2014,"2012","Total","3740F",0,0
"1739",2014,"2012","Total","3840F",0,0
"1740",2014,"2012","Total","4557N",0,0
"1741",2014,"2012","Total","493001A",0,0
"1742",2014,"2012","Total","493002N",0,0
"1743",2014,"2012","Total","493003F",0,0
"1744",2014,"2012","Total","493004D",0,0
"1745",2014,"2012","Total","493005D",0,0
"1746",2014,"2012","Total","5188D",0,0
"1747",2014,"2012","Total","5189D",0,0
"1748",2014,"2012","Total","5286A",0,0
"1749",2014,"2012","Total","Unlabeled",0,0
"1750",2014,"2013","Base","",0,0
"1751",2014,"2013","Base","   by appropriation.",0,0
"1752",2014,"2013","Base","*  Reflects the FY 2013 President's Budget with an undistributed adjustment to match the Annualized Continuing Resolution funding level",0,0
"1753",2014,"2013","Base","0100D",0,30631995
"1754",2014,"2013","Base","0104D",0,13946
"1755",2014,"2013","Base","0105D",0,1217023
"1756",2014,"2013","Base","0107D",0,349042
"1757",2014,"2013","Base","0111D",0,675694
"1758",2014,"2013","Base","0118D",0,0
"1759",2014,"2013","Base","0130D",0,33342236
"1760",2014,"2013","Base","0134D",0,511329
"1761",2014,"2013","Base","0144D",0,0
"1762",2014,"2013","Base","0300D",0,0
"1763",2014,"2013","Base","0303D",0,0
"1764",2014,"2013","Base","0350D",0,0
"1765",2014,"2013","Base","0360D",0,0
"1766",2014,"2013","Base","0390D",0,647351
"1767",2014,"2013","Base","0400D",0,19278139
"1768",2014,"2013","Base","0460D",0,189188
"1769",2014,"2013","Base","0462D",0,312660
"1770",2014,"2013","Base","0810A",0,348149
"1771",2014,"2013","Base","0810D",0,10782
"1772",2014,"2013","Base","0810F",0,528669
"1773",2014,"2013","Base","0810N",0,310557
"1774",2014,"2013","Base","0811D",0,328493
"1775",2014,"2013","Base","0819D",0,108321
"1776",2014,"2013","Base","0833D",0,0
"1777",2014,"2013","Base","0838D",0,0
"1778",2014,"2013","Base","1106N",0,5576860
"1779",2014,"2013","Base","1107N",0,273104
"1780",2014,"2013","Base","1109N",0,0
"1781",2014,"2013","Base","1319N",0,17848141
"1782",2014,"2013","Base","1506N",0,0
"1783",2014,"2013","Base","1507N",0,0
"1784",2014,"2013","Base","1508N",0,0
"1785",2014,"2013","Base","1611N",0,0
"1786",2014,"2013","Base","1804N",0,38394135
"1787",2014,"2013","Base","1806N",0,1313121
"1788",2014,"2013","Base","1810N",0,0
"1789",2014,"2013","Base","2020A",0,30745239
"1790",2014,"2013","Base","2031A",0,0
"1791",2014,"2013","Base","2032A",0,0
"1792",2014,"2013","Base","2033A",0,0
"1793",2014,"2013","Base","2034A",0,0
"1794",2014,"2013","Base","2035A",0,0
"1795",2014,"2013","Base","2040A",0,8795214
"1796",2014,"2013","Base","2065A",0,6970478
"1797",2014,"2013","Base","2080A",0,3090532
"1798",2014,"2013","Base","2091A",0,0
"1799",2014,"2013","Base","2093A",0,0
"1800",2014,"2013","Base","2096A",0,0
"1801",2014,"2013","Base","3010F",0,0
"1802",2014,"2013","Base","3011F",0,0
"1803",2014,"2013","Base","3020F",0,0
"1804",2014,"2013","Base","3080F",0,0
"1805",2014,"2013","Base","3400F",0,35200879
"1806",2014,"2013","Base","3600F",0,26642260
"1807",2014,"2013","Base","3740F",0,3294398
"1808",2014,"2013","Base","3840F",0,6141880
"1809",2014,"2013","Base","4557N",0,1150065
"1810",2014,"2013","Base","493001A",0,101814
"1811",2014,"2013","Base","493002N",0,24200
"1812",2014,"2013","Base","493003F",0,65771
"1813",2014,"2013","Base","493004D",0,1385256
"1814",2014,"2013","Base","493005D",0,31808
"1815",2014,"2013","Base","5188D",0,60747
"1816",2014,"2013","Base","5189D",0,92636
"1817",2014,"2013","Base","5286A",0,0
"1818",2014,"2013","Base","Unlabeled",0,0
"1819",2014,"2013","OCO","",0,0
"1820",2014,"2013","OCO","   by appropriation.",0,0
"1821",2014,"2013","OCO","*  Reflects the FY 2013 President's Budget with an undistributed adjustment to match the Annualized Continuing Resolution funding level",0,0
"1822",2014,"2013","OCO","0100D",0,7824579
"1823",2014,"2013","OCO","0104D",0,0
"1824",2014,"2013","OCO","0105D",0,469025
"1825",2014,"2013","OCO","0107D",0,10766
"1826",2014,"2013","OCO","0111D",0,0
"1827",2014,"2013","OCO","0118D",0,0
"1828",2014,"2013","OCO","0130D",0,993898
"1829",2014,"2013","OCO","0134D",0,0
"1830",2014,"2013","OCO","0144D",0,0
"1831",2014,"2013","OCO","0300D",0,0
"1832",2014,"2013","OCO","0303D",0,0
"1833",2014,"2013","OCO","0350D",0,0
"1834",2014,"2013","OCO","0360D",0,0
"1835",2014,"2013","OCO","0390D",0,0
"1836",2014,"2013","OCO","0400D",0,112387
"1837",2014,"2013","OCO","0460D",0,0
"1838",2014,"2013","OCO","0462D",0,0
"1839",2014,"2013","OCO","0810A",0,0
"1840",2014,"2013","OCO","0810D",0,0
"1841",2014,"2013","OCO","0810F",0,0
"1842",2014,"2013","OCO","0810N",0,0
"1843",2014,"2013","OCO","0811D",0,0
"1844",2014,"2013","OCO","0819D",0,0
"1845",2014,"2013","OCO","0833D",0,0
"1846",2014,"2013","OCO","0838D",0,0
"1847",2014,"2013","OCO","1106N",0,4066340
"1848",2014,"2013","OCO","1107N",0,25477
"1849",2014,"2013","OCO","1109N",0,0
"1850",2014,"2013","OCO","1319N",0,60119
"1851",2014,"2013","OCO","1506N",0,0
"1852",2014,"2013","OCO","1507N",0,0
"1853",2014,"2013","OCO","1508N",0,0
"1854",2014,"2013","OCO","1611N",0,0
"1855",2014,"2013","OCO","1804N",0,5880395
"1856",2014,"2013","OCO","1806N",0,55924
"1857",2014,"2013","OCO","1810N",0,0
"1858",2014,"2013","OCO","2020A",0,28591441
"1859",2014,"2013","OCO","2031A",0,0
"1860",2014,"2013","OCO","2032A",0,0
"1861",2014,"2013","OCO","2033A",0,0
"1862",2014,"2013","OCO","2034A",0,0
"1863",2014,"2013","OCO","2035A",0,0
"1864",2014,"2013","OCO","2040A",0,19860
"1865",2014,"2013","OCO","2065A",0,382448
"1866",2014,"2013","OCO","2080A",0,154537
"1867",2014,"2013","OCO","2091A",0,5749167
"1868",2014,"2013","OCO","2093A",0,0
"1869",2014,"2013","OCO","2096A",0,4e+05
"1870",2014,"2013","OCO","3010F",0,0
"1871",2014,"2013","OCO","3011F",0,0
"1872",2014,"2013","OCO","3020F",0,0
"1873",2014,"2013","OCO","3080F",0,0
"1874",2014,"2013","OCO","3400F",0,9241613
"1875",2014,"2013","OCO","3600F",0,53150
"1876",2014,"2013","OCO","3740F",0,120618
"1877",2014,"2013","OCO","3840F",0,19975
"1878",2014,"2013","OCO","4557N",0,0
"1879",2014,"2013","OCO","493001A",0,42600
"1880",2014,"2013","OCO","493002N",0,0
"1881",2014,"2013","OCO","493003F",0,240400
"1882",2014,"2013","OCO","493004D",0,0
"1883",2014,"2013","OCO","493005D",0,220364
"1884",2014,"2013","OCO","5188D",0,0
"1885",2014,"2013","OCO","5189D",0,0
"1886",2014,"2013","OCO","5286A",0,0
"1887",2014,"2013","OCO","Unlabeled",0,0
"1888",2014,"2013","Total","",0,0
"1889",2014,"2013","Total","   by appropriation.",0,0
"1890",2014,"2013","Total","*  Reflects the FY 2013 President's Budget with an undistributed adjustment to match the Annualized Continuing Resolution funding level",0,0
"1891",2014,"2013","Total","0100D",38456574,0
"1892",2014,"2013","Total","0104D",13946,0
"1893",2014,"2013","Total","0105D",1686048,0
"1894",2014,"2013","Total","0107D",359808,0
"1895",2014,"2013","Total","0111D",675694,0
"1896",2014,"2013","Total","0118D",0,0
"1897",2014,"2013","Total","0130D",34336134,0
"1898",2014,"2013","Total","0134D",511329,0
"1899",2014,"2013","Total","0144D",0,0
"1900",2014,"2013","Total","0300D",0,0
"1901",2014,"2013","Total","0303D",0,0
"1902",2014,"2013","Total","0350D",0,0
"1903",2014,"2013","Total","0360D",0,0
"1904",2014,"2013","Total","0390D",647351,0
"1905",2014,"2013","Total","0400D",19390526,0
"1906",2014,"2013","Total","0460D",189188,0
"1907",2014,"2013","Total","0462D",312660,0
"1908",2014,"2013","Total","0810A",348149,0
"1909",2014,"2013","Total","0810D",10782,0
"1910",2014,"2013","Total","0810F",528669,0
"1911",2014,"2013","Total","0810N",310557,0
"1912",2014,"2013","Total","0811D",328493,0
"1913",2014,"2013","Total","0819D",108321,0
"1914",2014,"2013","Total","0833D",0,0
"1915",2014,"2013","Total","0838D",0,0
"1916",2014,"2013","Total","1106N",9643200,0
"1917",2014,"2013","Total","1107N",298581,0
"1918",2014,"2013","Total","1109N",0,0
"1919",2014,"2013","Total","1319N",17908260,0
"1920",2014,"2013","Total","1506N",0,0
"1921",2014,"2013","Total","1507N",0,0
"1922",2014,"2013","Total","1508N",0,0
"1923",2014,"2013","Total","1611N",0,0
"1924",2014,"2013","Total","1804N",44274530,0
"1925",2014,"2013","Total","1806N",1369045,0
"1926",2014,"2013","Total","1810N",0,0
"1927",2014,"2013","Total","2020A",59336680,0
"1928",2014,"2013","Total","2031A",0,0
"1929",2014,"2013","Total","2032A",0,0
"1930",2014,"2013","Total","2033A",0,0
"1931",2014,"2013","Total","2034A",0,0
"1932",2014,"2013","Total","2035A",0,0
"1933",2014,"2013","Total","2040A",8815074,0
"1934",2014,"2013","Total","2065A",7352926,0
"1935",2014,"2013","Total","2080A",3245069,0
"1936",2014,"2013","Total","2091A",5749167,0
"1937",2014,"2013","Total","2093A",0,0
"1938",2014,"2013","Total","2096A",4e+05,0
"1939",2014,"2013","Total","3010F",0,0
"1940",2014,"2013","Total","3011F",0,0
"1941",2014,"2013","Total","3020F",0,0
"1942",2014,"2013","Total","3080F",0,0
"1943",2014,"2013","Total","3400F",44442492,0
"1944",2014,"2013","Total","3600F",26695410,0
"1945",2014,"2013","Total","3740F",3415016,0
"1946",2014,"2013","Total","3840F",6161855,0
"1947",2014,"2013","Total","4557N",1150065,0
"1948",2014,"2013","Total","493001A",144414,0
"1949",2014,"2013","Total","493002N",24200,0
"1950",2014,"2013","Total","493003F",306171,0
"1951",2014,"2013","Total","493004D",1385256,0
"1952",2014,"2013","Total","493005D",252172,0
"1953",2014,"2013","Total","5188D",60747,0
"1954",2014,"2013","Total","5189D",92636,0
"1955",2014,"2013","Total","5286A",0,0
"1956",2014,"2013","Total","Unlabeled",55601178,0
"1957",2014,"2014","Base","",0,0
"1958",2014,"2014","Base","   by appropriation.",0,0
"1959",2014,"2014","Base","*  Reflects the FY 2013 President's Budget with an undistributed adjustment to match the Annualized Continuing Resolution funding level",0,0
"1960",2014,"2014","Base","0100D",0,0
"1961",2014,"2014","Base","0104D",0,0
"1962",2014,"2014","Base","0105D",0,0
"1963",2014,"2014","Base","0107D",0,0
"1964",2014,"2014","Base","0111D",0,0
"1965",2014,"2014","Base","0118D",0,0
"1966",2014,"2014","Base","0130D",0,0
"1967",2014,"2014","Base","0134D",0,0
"1968",2014,"2014","Base","0144D",0,0
"1969",2014,"2014","Base","0300D",0,0
"1970",2014,"2014","Base","0303D",0,0
"1971",2014,"2014","Base","0350D",0,0
"1972",2014,"2014","Base","0360D",0,0
"1973",2014,"2014","Base","0390D",0,0
"1974",2014,"2014","Base","0400D",0,0
"1975",2014,"2014","Base","0460D",0,0
"1976",2014,"2014","Base","0462D",0,0
"1977",2014,"2014","Base","0810A",0,0
"1978",2014,"2014","Base","0810D",0,0
"1979",2014,"2014","Base","0810F",0,0
"1980",2014,"2014","Base","0810N",0,0
"1981",2014,"2014","Base","0811D",0,0
"1982",2014,"2014","Base","0819D",0,0
"1983",2014,"2014","Base","0833D",0,0
"1984",2014,"2014","Base","0838D",0,0
"1985",2014,"2014","Base","1106N",0,0
"1986",2014,"2014","Base","1107N",0,0
"1987",2014,"2014","Base","1109N",0,0
"1988",2014,"2014","Base","1319N",0,0
"1989",2014,"2014","Base","1506N",0,0
"1990",2014,"2014","Base","1507N",0,0
"1991",2014,"2014","Base","1508N",0,0
"1992",2014,"2014","Base","1611N",0,0
"1993",2014,"2014","Base","1804N",0,0
"1994",2014,"2014","Base","1806N",0,0
"1995",2014,"2014","Base","1810N",0,0
"1996",2014,"2014","Base","2020A",0,0
"1997",2014,"2014","Base","2031A",0,0
"1998",2014,"2014","Base","2032A",0,0
"1999",2014,"2014","Base","2033A",0,0
"2000",2014,"2014","Base","2034A",0,0
"2001",2014,"2014","Base","2035A",0,0
"2002",2014,"2014","Base","2040A",0,0
"2003",2014,"2014","Base","2065A",0,0
"2004",2014,"2014","Base","2080A",0,0
"2005",2014,"2014","Base","2091A",0,0
"2006",2014,"2014","Base","2093A",0,0
"2007",2014,"2014","Base","2096A",0,0
"2008",2014,"2014","Base","3010F",0,0
"2009",2014,"2014","Base","3011F",0,0
"2010",2014,"2014","Base","3020F",0,0
"2011",2014,"2014","Base","3080F",0,0
"2012",2014,"2014","Base","3400F",0,0
"2013",2014,"2014","Base","3600F",0,0
"2014",2014,"2014","Base","3740F",0,0
"2015",2014,"2014","Base","3840F",0,0
"2016",2014,"2014","Base","4557N",0,0
"2017",2014,"2014","Base","493001A",0,0
"2018",2014,"2014","Base","493002N",0,0
"2019",2014,"2014","Base","493003F",0,0
"2020",2014,"2014","Base","493004D",0,0
"2021",2014,"2014","Base","493005D",0,0
"2022",2014,"2014","Base","5188D",0,0
"2023",2014,"2014","Base","5189D",0,0
"2024",2014,"2014","Base","5286A",0,0
"2025",2014,"2014","Base","Unlabeled",0,0
"2026",2014,"2014","OCO","",0,0
"2027",2014,"2014","OCO","   by appropriation.",0,0
"2028",2014,"2014","OCO","*  Reflects the FY 2013 President's Budget with an undistributed adjustment to match the Annualized Continuing Resolution funding level",0,0
"2029",2014,"2014","OCO","0100D",0,0
"2030",2014,"2014","OCO","0104D",0,0
"2031",2014,"2014","OCO","0105D",0,0
"2032",2014,"2014","OCO","0107D",0,0
"2033",2014,"2014","OCO","0111D",0,0
"2034",2014,"2014","OCO","0118D",0,0
"2035",2014,"2014","OCO","0130D",0,0
"2036",2014,"2014","OCO","0134D",0,0
"2037",2014,"2014","OCO","0144D",0,0
"2038",2014,"2014","OCO","0300D",0,0
"2039",2014,"2014","OCO","0303D",0,0
"2040",2014,"2014","OCO","0350D",0,0
"2041",2014,"2014","OCO","0360D",0,0
"2042",2014,"2014","OCO","0390D",0,0
"2043",2014,"2014","OCO","0400D",0,0
"2044",2014,"2014","OCO","0460D",0,0
"2045",2014,"2014","OCO","0462D",0,0
"2046",2014,"2014","OCO","0810A",0,0
"2047",2014,"2014","OCO","0810D",0,0
"2048",2014,"2014","OCO","0810F",0,0
"2049",2014,"2014","OCO","0810N",0,0
"2050",2014,"2014","OCO","0811D",0,0
"2051",2014,"2014","OCO","0819D",0,0
"2052",2014,"2014","OCO","0833D",0,0
"2053",2014,"2014","OCO","0838D",0,0
"2054",2014,"2014","OCO","1106N",0,0
"2055",2014,"2014","OCO","1107N",0,0
"2056",2014,"2014","OCO","1109N",0,0
"2057",2014,"2014","OCO","1319N",0,0
"2058",2014,"2014","OCO","1506N",0,0
"2059",2014,"2014","OCO","1507N",0,0
"2060",2014,"2014","OCO","1508N",0,0
"2061",2014,"2014","OCO","1611N",0,0
"2062",2014,"2014","OCO","1804N",0,0
"2063",2014,"2014","OCO","1806N",0,0
"2064",2014,"2014","OCO","1810N",0,0
"2065",2014,"2014","OCO","2020A",0,0
"2066",2014,"2014","OCO","2031A",0,0
"2067",2014,"2014","OCO","2032A",0,0
"2068",2014,"2014","OCO","2033A",0,0
"2069",2014,"2014","OCO","2034A",0,0
"2070",2014,"2014","OCO","2035A",0,0
"2071",2014,"2014","OCO","2040A",0,0
"2072",2014,"2014","OCO","2065A",0,0
"2073",2014,"2014","OCO","2080A",0,0
"2074",2014,"2014","OCO","2091A",0,0
"2075",2014,"2014","OCO","2093A",0,0
"2076",2014,"2014","OCO","2096A",0,0
"2077",2014,"2014","OCO","3010F",0,0
"2078",2014,"2014","OCO","3011F",0,0
"2079",2014,"2014","OCO","3020F",0,0
"2080",2014,"2014","OCO","3080F",0,0
"2081",2014,"2014","OCO","3400F",0,0
"2082",2014,"2014","OCO","3600F",0,0
"2083",2014,"2014","OCO","3740F",0,0
"2084",2014,"2014","OCO","3840F",0,0
"2085",2014,"2014","OCO","4557N",0,0
"2086",2014,"2014","OCO","493001A",0,0
"2087",2014,"2014","OCO","493002N",0,0
"2088",2014,"2014","OCO","493003F",0,0
"2089",2014,"2014","OCO","493004D",0,0
"2090",2014,"2014","OCO","493005D",0,0
"2091",2014,"2014","OCO","5188D",0,0
"2092",2014,"2014","OCO","5189D",0,0
"2093",2014,"2014","OCO","5286A",0,0
"2094",2014,"2014","OCO","Unlabeled",0,0
"2095",2014,"2014","Total","",0,0
"2096",2014,"2014","Total","   by appropriation.",0,0
"2097",2014,"2014","Total","*  Reflects the FY 2013 President's Budget with an undistributed adjustment to match the Annualized Continuing Resolution funding level",0,0
"2098",2014,"2014","Total","0100D",0,0
"2099",2014,"2014","Total","0104D",0,0
"2100",2014,"2014","Total","0105D",0,0
"2101",2014,"2014","Total","0107D",0,0
"2102",2014,"2014","Total","0111D",0,0
"2103",2014,"2014","Total","0118D",0,0
"2104",2014,"2014","Total","0130D",0,0
"2105",2014,"2014","Total","0134D",0,0
"2106",2014,"2014","Total","0144D",0,0
"2107",2014,"2014","Total","0300D",0,0
"2108",2014,"2014","Total","0303D",0,0
"2109",2014,"2014","Total","0350D",0,0
"2110",2014,"2014","Total","0360D",0,0
"2111",2014,"2014","Total","0390D",0,0
"2112",2014,"2014","Total","0400D",0,0
"2113",2014,"2014","Total","0460D",0,0
"2114",2014,"2014","Total","0462D",0,0
"2115",2014,"2014","Total","0810A",0,0
"2116",2014,"2014","Total","0810D",0,0
"2117",2014,"2014","Total","0810F",0,0
"2118",2014,"2014","Total","0810N",0,0
"2119",2014,"2014","Total","0811D",0,0
"2120",2014,"2014","Total","0819D",0,0
"2121",2014,"2014","Total","0833D",0,0
"2122",2014,"2014","Total","0838D",0,0
"2123",2014,"2014","Total","1106N",0,0
"2124",2014,"2014","Total","1107N",0,0
"2125",2014,"2014","Total","1109N",0,0
"2126",2014,"2014","Total","1319N",0,0
"2127",2014,"2014","Total","1506N",0,0
"2128",2014,"2014","Total","1507N",0,0
"2129",2014,"2014","Total","1508N",0,0
"2130",2014,"2014","Total","1611N",0,0
"2131",2014,"2014","Total","1804N",0,0
"2132",2014,"2014","Total","1806N",0,0
"2133",2014,"2014","Total","1810N",0,0
"2134",2014,"2014","Total","2020A",0,0
"2135",2014,"2014","Total","2031A",0,0
"2136",2014,"2014","Total","2032A",0,0
"2137",2014,"2014","Total","2033A",0,0
"2138",2014,"2014","Total","2034A",0,0
"2139",2014,"2014","Total","2035A",0,0
"2140",2014,"2014","Total","2040A",0,0
"2141",2014,"2014","Total","2065A",0,0
"2142",2014,"2014","Total","2080A",0,0
"2143",2014,"2014","Total","2091A",0,0
"2144",2014,"2014","Total","2093A",0,0
"2145",2014,"2014","Total","2096A",0,0
"2146",2014,"2014","Total","3010F",0,0
"2147",2014,"2014","Total","3011F",0,0
"2148",2014,"2014","Total","3020F",0,0
"2149",2014,"2014","Total","3080F",0,0
"2150",2014,"2014","Total","3400F",0,0
"2151",2014,"2014","Total","3600F",0,0
"2152",2014,"2014","Total","3740F",0,0
