"","SourceFiscalYear","AccountDSI","AccountTitle","MilDeptDW","Organization","BudgetActivity","BudgetActivityTitle","AGtitle","LineNumber","EnactedTotal","EnactedType","PBtotal","PBtype","SAG","SAG.Title","FiscalYear","BudgetSubActivityTitle","BudgetLineItem","ActualTotal"
"1304",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",510,205989,NA,NA,NA,"4A4M","Military Manpower And Personnel Management",2011,"","",NA
"1305",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",520,285286,NA,NA,NA,"4A5M","Other Personnel Support",2011,"","",NA
"1306",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",530,531738,NA,NA,NA,"4A6M","Servicewide Communications",2011,"","",NA
"1307",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",540,0,NA,NA,NA,"4A8M","Medical Activities",2011,"","",NA
"1308",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Logistics Operations And Technical Support",550,531162,NA,NA,NA,"4B1N","Servicewide Transportation",2011,"","",NA
"1309",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Logistics Operations And Technical Support",560,0,NA,NA,NA,"4B2E","Environmental Programs",2011,"","",NA
"1310",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Logistics Operations And Technical Support",570,259990,NA,NA,NA,"4B2N","Planning, Engineering And Design",2011,"","",NA
"1311",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Logistics Operations And Technical Support",580,874160,NA,NA,NA,"4B3N","Acquisition And Program Management",2011,"","",NA
"1312",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Logistics Operations And Technical Support",590,55217,NA,NA,NA,"4B5N","Hull, Mechanical And Electrical Support",2011,"","",NA
"1313",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Logistics Operations And Technical Support",600,19053,NA,NA,NA,"4B6N","Combat/Weapons Systems",2011,"","",NA
"1314",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Logistics Operations And Technical Support",610,79855,NA,NA,NA,"4B7N","Space And Electronic Warfare Systems",2011,"","",NA
"1315",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Investigations And Security Programs",620,627948,NA,NA,NA,"4C1P","Naval Investigative Service",2011,"","",NA
"1316",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Support Of Other Nations",680,5567,NA,NA,NA,"4D1Q","International Headquarters And Agencies",2011,"","",NA
"1317",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Cancelled Accounts",690,0,NA,NA,NA,"4EMM","Cancelled Account Adjustments",2011,"","",NA
"1318",2012,"1804","Operation & Maintenance, Navy","N","NAVY",4,"Admin & Srvwd Activities","Cancelled Accounts",700,0,NA,NA,NA,"4EPJ","Judgement Fund",2011,"","",NA
"1319",2012,"1804","Operation & Maintenance, Navy","N","",4,"Admin & Srvwd Activities","",NA,636856,NA,NA,NA,"9999","Classified Programs",2011,"","",NA
"1320",2012,"1804","Operation & Maintenance, Navy","N","NAVY",20,"Undistributed","Undistributed",710,-4605927,NA,NA,NA,"CR11","Adj to Match Continuing Resolution",2011,"","",NA
"1321",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",1,"Operating Forces","Expeditionary Forces",10,3194250,NA,NA,NA,"1A1A","Operational Forces",2011,"","",NA
"1322",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",1,"Operating Forces","Expeditionary Forces",20,1173364,NA,NA,NA,"1A2A","Field Logistics",2011,"","",NA
"1323",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",1,"Operating Forces","Expeditionary Forces",30,602141,NA,NA,NA,"1A3A","Depot Maintenance",2011,"","",NA
"1324",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",1,"Operating Forces","USMC Prepositioning",40,80152,NA,NA,NA,"1B1B","Maritime Prepositioning",2011,"","",NA
"1325",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",1,"Operating Forces","USMC Prepositioning",50,0,NA,NA,NA,"1B2B","Norway Prepositioning",2011,"","",NA
"1326",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",1,"Operating Forces","Base Support",60,594904,NA,NA,NA,"BSM1","Sustainment, Restoration, & Modernization",2011,"","",NA
"1327",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",1,"Operating Forces","Base Support",70,2261438,NA,NA,NA,"BSS1","Base Operating Support",2011,"","",NA
"1328",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",3,"Training and Recruiting","Accession Training",80,16096,NA,NA,NA,"3A1C","Recruit Training",2011,"","",NA
"1329",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",3,"Training and Recruiting","Accession Training",90,420,NA,NA,NA,"3A2C","Officer Acquisition",2011,"","",NA
"1330",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",3,"Training and Recruiting","Basic Skills And Advanced Training",100,91197,NA,NA,NA,"3B1D","Specialized Skill Training",2011,"","",NA
"1331",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",3,"Training and Recruiting","Basic Skills And Advanced Training",110,0,NA,NA,NA,"3B2D","Flight Training",2011,"","",NA
"1332",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",3,"Training and Recruiting","Basic Skills And Advanced Training",120,32379,NA,NA,NA,"3B3D","Professional Development Education",2011,"","",NA
"1333",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",3,"Training and Recruiting","Basic Skills And Advanced Training",130,542813,NA,NA,NA,"3B4D","Training Support",2011,"","",NA
"1334",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",3,"Training and Recruiting","Recruiting And Other Training & Education",140,233663,NA,NA,NA,"3C1F","Recruiting And Advertising",2011,"","",NA
"1335",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",3,"Training and Recruiting","Recruiting And Other Training & Education",150,61980,NA,NA,NA,"3C2F","Off-Duty And Voluntary Education",2011,"","",NA
"1336",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",3,"Training and Recruiting","Recruiting And Other Training & Education",160,19497,NA,NA,NA,"3C3F","Junior ROTC",2011,"","",NA
"1337",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",170,0,NA,NA,NA,"4A2G","Special Support",2011,"","",NA
"1338",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",180,389569,NA,NA,NA,"4A3G","Servicewide Transportation",2011,"","",NA
"1339",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",190,345429,NA,NA,NA,"4A4G","Administration",2011,"","",NA
"1340",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",200,87570,NA,NA,NA,"4B3N","Acquisition & Program Management",2011,"","",NA
"1341",2012,"1106","Operation & Maintenance, Marine Corps","N","NAVY",20,"Undistributed","Undistributed",210,-34555,NA,NA,NA,"CR11","Adj to Match Continuing Resolution",2011,"","",NA
"1342",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",1,"Operating Forces","Air Operations",10,648738,NA,NA,NA,"1A1A","Mission And Other Flight Operations",2011,"","",NA
"1343",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",1,"Operating Forces","Air Operations",20,13609,NA,NA,NA,"1A3A","Intermediate Maintenance",2011,"","",NA
"1344",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",1,"Operating Forces","Air Operations",30,2668,NA,NA,NA,"1A4A","Air Operations And Safety Support",2011,"","",NA
"1345",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",1,"Operating Forces","Air Operations",40,158137,NA,NA,NA,"1A5A","Aircraft Depot Maintenance",2011,"","",NA
"1346",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",1,"Operating Forces","Air Operations",50,309,NA,NA,NA,"1A6A","Aircraft Depot Operations Support",2011,"","",NA
"1347",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",1,"Operating Forces","Ship Operations",60,75152,NA,NA,NA,"1B1B","Mission And Other Ship Operations",2011,"","",NA
"1348",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",1,"Operating Forces","Ship Operations",70,587,NA,NA,NA,"1B2B","Ship Operations Support & Training",2011,"","",NA
"1349",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",1,"Operating Forces","Ship Operations",80,91551,NA,NA,NA,"1B4B","Ship Depot Maintenance",2011,"","",NA
"1350",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",1,"Operating Forces","Combat Operations/Support",90,19067,NA,NA,NA,"1C1C","Combat Communications",2011,"","",NA
"1351",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",1,"Operating Forces","Combat Operations/Support",100,152355,NA,NA,NA,"1C6C","Combat Support Forces",2011,"","",NA
"1352",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",1,"Operating Forces","Weapons Support",110,5492,NA,NA,NA,"1D4D","Weapons Maintenance",2011,"","",NA
"1353",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",1,"Operating Forces","Base Support",120,56046,NA,NA,NA,"BSIT","Enterprise Information",2011,"","",NA
"1354",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",1,"Operating Forces","Base Support",130,81407,NA,NA,NA,"BSMR","Sustainment, Restoration And Modernization",2011,"","",NA
"1355",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",1,"Operating Forces","Base Support",140,131988,NA,NA,NA,"BSSR","Base Operating Support",2011,"","",NA
"1356",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",150,3276,NA,NA,NA,"4A1M","Administration",2011,"","",NA
"1357",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",160,14762,NA,NA,NA,"4A4M","Military Manpower And Personnel Management",2011,"","",NA
"1358",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",170,2628,NA,NA,NA,"4A6M","Servicewide Communications",2011,"","",NA
"1359",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",4,"Admin & Srvwd Activities","Logistics Operations And Technical Support",180,3551,NA,NA,NA,"4B3N","Acquisition And Program Management",2011,"","",NA
"1360",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",4,"Admin & Srvwd Activities","Cancelled Accounts",190,0,NA,NA,NA,"4EMM","Cancelled Account Adjustments",2011,"","",NA
"1361",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",4,"Admin & Srvwd Activities","Cancelled Accounts",200,0,NA,NA,NA,"4EPJ","Judgment Fund",2011,"","",NA
"1362",2012,"1806","Operation & Maintenance, Navy Res","N","NAVY",20,"Undistributed","Undistributed",210,-51817,NA,NA,NA,"CR11","Adj to Match Continuing Resolution",2011,"","",NA
"1363",2012,"1107","Operation & Maintenance, MC Reserve","N","NAVY",1,"Operating Forces","Expeditionary Forces",10,128137,NA,NA,NA,"1A1A","Operating Forces",2011,"","",NA
"1364",2012,"1107","Operation & Maintenance, MC Reserve","N","NAVY",1,"Operating Forces","Expeditionary Forces",20,16392,NA,NA,NA,"1A3A","Depot Maintenance",2011,"","",NA
"1365",2012,"1107","Operation & Maintenance, MC Reserve","N","NAVY",1,"Operating Forces","Expeditionary Forces",30,0,NA,NA,NA,"1A5A","Training Support",2011,"","",NA
"1366",2012,"1107","Operation & Maintenance, MC Reserve","N","NAVY",1,"Operating Forces","Base Support",40,38762,NA,NA,NA,"BSM1","Sustainment, Restoration And Modernization",2011,"","",NA
"1367",2012,"1107","Operation & Maintenance, MC Reserve","N","NAVY",1,"Operating Forces","Base Support",50,106038,NA,NA,NA,"BSS1","Base Operating Support",2011,"","",NA
"1368",2012,"1107","Operation & Maintenance, MC Reserve","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",60,0,NA,NA,NA,"4A2G","Special Support",2011,"","",NA
"1369",2012,"1107","Operation & Maintenance, MC Reserve","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",70,835,NA,NA,NA,"4A3G","Servicewide Transportation",2011,"","",NA
"1370",2012,"1107","Operation & Maintenance, MC Reserve","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",80,15871,NA,NA,NA,"4A4G","Administration",2011,"","",NA
"1371",2012,"1107","Operation & Maintenance, MC Reserve","N","NAVY",4,"Admin & Srvwd Activities","Servicewide Support",90,8884,NA,NA,NA,"4A6G","Recruiting And Advertising",2011,"","",NA
"1372",2012,"1107","Operation & Maintenance, MC Reserve","N","NAVY",20,"Undistributed","Undistributed",100,-4575,NA,NA,NA,"CR11","Adj to Match Continuing Resolution",2011,"","",NA
"1373",2012,"3400","Operation & Maintenance, Air Force","F","AF",1,"Operating Forces","Air Operations",10,6157762,NA,NA,NA,"011A","Primary Combat Forces",2011,"","",NA
"1374",2012,"3400","Operation & Maintenance, Air Force","F","AF",1,"Operating Forces","Air Operations",20,4950037,NA,NA,NA,"011C","Combat Enhancement Forces",2011,"","",NA
"1375",2012,"3400","Operation & Maintenance, Air Force","F","AF",1,"Operating Forces","Air Operations",30,1687550,NA,NA,NA,"011D","Air Operations Training (OJT, Maintain Skills)",2011,"","",NA
"1376",2012,"3400","Operation & Maintenance, Air Force","F","AF",1,"Operating Forces","Air Operations",40,0,NA,NA,NA,"011G","Mission Support Operations",2011,"","",NA
"1377",2012,"3400","Operation & Maintenance, Air Force","F","AF",1,"Operating Forces","Air Operations",50,2487104,NA,NA,NA,"011M","Depot Maintenance",2011,"","",NA
"1378",2012,"3400","Operation & Maintenance, Air Force","F","AF",1,"Operating Forces","Air Operations",60,2260697,NA,NA,NA,"011R","Facilities Sustainment, Restoration & Modernization",2011,"","",NA
"1379",2012,"3400","Operation & Maintenance, Air Force","F","AF",1,"Operating Forces","Air Operations",70,4868055,NA,NA,NA,"011Z","Base Support",2011,"","",NA
"1380",2012,"3400","Operation & Maintenance, Air Force","F","AF",1,"Operating Forces","Combat Related Operations",80,1639875,NA,NA,NA,"012A","Global C3I And Early Warning",2011,"","",NA
"1381",2012,"3400","Operation & Maintenance, Air Force","F","AF",1,"Operating Forces","Combat Related Operations",90,1433185,NA,NA,NA,"012C","Other Combat Ops Spt Programs",2011,"","",NA
"1382",2012,"3400","Operation & Maintenance, Air Force","F","AF",1,"Operating Forces","Combat Related Operations",100,595028,NA,NA,NA,"012F","Tactical Intel And Other Special Activities",2011,"","",NA
"1383",2012,"3400","Operation & Maintenance, Air Force","F","AF",1,"Operating Forces","Space Operations",110,371330,NA,NA,NA,"013A","Launch Facilities",2011,"","",NA
"1384",2012,"3400","Operation & Maintenance, Air Force","F","AF",1,"Operating Forces","Space Operations",120,845113,NA,NA,NA,"013C","Space Control Systems",2011,"","",NA
"1385",2012,"3400","Operation & Maintenance, Air Force","F","AF",1,"Operating Forces","COCOM",130,925615,NA,NA,NA,"015A","Combatant Commanders Direct Mission Support",2011,"","",NA
"1386",2012,"3400","Operation & Maintenance, Air Force","F","AF",1,"Operating Forces","COCOM",140,233021,NA,NA,NA,"015B","Combatant Commanders Core Operations",2011,"","",NA
"1387",2012,"3400","Operation & Maintenance, Air Force","F","AF",2,"Mobilization","Mobility Operations",150,7379463,NA,NA,NA,"021A","Airlift Operations",2011,"","",NA
"1388",2012,"3400","Operation & Maintenance, Air Force","F","AF",2,"Mobilization","Mobility Operations",160,399041,NA,NA,NA,"021D","Mobilization Preparedness",2011,"","",NA
"1389",2012,"3400","Operation & Maintenance, Air Force","F","AF",2,"Mobilization","Mobility Operations",170,357309,NA,NA,NA,"021M","Depot Maintenance",2011,"","",NA
"1390",2012,"3400","Operation & Maintenance, Air Force","F","AF",2,"Mobilization","Mobility Operations",180,368591,NA,NA,NA,"021R","Facilities Sustainment, Restoration & Modernization",2011,"","",NA
"1391",2012,"3400","Operation & Maintenance, Air Force","F","AF",2,"Mobilization","Mobility Operations",190,740648,NA,NA,NA,"021Z","Base Support",2011,"","",NA
"1392",2012,"3400","Operation & Maintenance, Air Force","F","AF",3,"Training and Recruiting","Accession Training",200,114403,NA,NA,NA,"031A","Officer Acquisition",2011,"","",NA
"1393",2012,"3400","Operation & Maintenance, Air Force","F","AF",3,"Training and Recruiting","Accession Training",210,28195,NA,NA,NA,"031B","Recruit Training",2011,"","",NA
"1394",2012,"3400","Operation & Maintenance, Air Force","F","AF",3,"Training and Recruiting","Accession Training",220,90453,NA,NA,NA,"031D","Reserve Officers Training Corps (ROTC)",2011,"","",NA
"1395",2012,"3400","Operation & Maintenance, Air Force","F","AF",3,"Training and Recruiting","Accession Training",230,413518,NA,NA,NA,"031R","Facilities Sustainment, Restoration & Modernization",2011,"","",NA
"1396",2012,"3400","Operation & Maintenance, Air Force","F","AF",3,"Training and Recruiting","Accession Training",240,908411,NA,NA,NA,"031Z","Base Support",2011,"","",NA
"1397",2012,"3400","Operation & Maintenance, Air Force","F","AF",3,"Training and Recruiting","Basic Skills And Advanced Training",250,555958,NA,NA,NA,"032A","Specialized Skill Training",2011,"","",NA
"1398",2012,"3400","Operation & Maintenance, Air Force","F","AF",3,"Training and Recruiting","Basic Skills And Advanced Training",260,1033093,NA,NA,NA,"032B","Flight Training",2011,"","",NA
"1399",2012,"3400","Operation & Maintenance, Air Force","F","AF",3,"Training and Recruiting","Basic Skills And Advanced Training",270,223053,NA,NA,NA,"032C","Professional Development Education",2011,"","",NA
