"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BudgetSubActivityTitle","BudgetLineItem","LineNumber","LineNumber","SAG","IncludeInTOA","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"1151",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","Fleet Air Training","020","020","1A2A","Y","Y","U",2016,"Total",NA,1652081,NA,NA,NA
"1152",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","Aviation Technical Data & Engineering Services","030","030","1A3A","Y","Y","U",2016,"Total",NA,37335,NA,NA,NA
"1153",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","Air Operations and Safety Support","040","040","1A4A","Y","Y","U",2016,"Total",NA,107969,NA,NA,NA
"1154",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","Air Systems Support","050","050","1A4N","Y","Y","U",2016,"Total",NA,477845,NA,NA,NA
"1155",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","Aircraft Depot Maintenance","060","060","1A5A","Y","Y","U",2016,"Total",NA,989480,NA,NA,NA
"1156",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","Aircraft Depot Operations Support","070","070","1A6A","Y","Y","U",2016,"Total",NA,35818,NA,NA,NA
"1157",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","Aviation Logistics","080","080","1A9A","Y","Y","U",2016,"Total",NA,538157,NA,NA,NA
"1158",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Ship Operations","Mission and Other Ship Operations","090","090","1B1B","Y","Y","U",2016,"Total",NA,5145195,NA,NA,NA
"1159",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Ship Operations","Ship Operations Support & Training","100","100","1B2B","Y","Y","U",2016,"Total",NA,803982,NA,NA,NA
"1160",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Ship Operations","Ship Depot Maintenance","110","110","1B4B","Y","Y","U",2016,"Total",NA,7856822,NA,NA,NA
"1161",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Ship Operations","Ship Depot Operations Support","120","120","1B5B","Y","Y","U",2016,"Total",NA,1554812,NA,NA,NA
"1162",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","Combat Communications","130","130","1C1C","Y","Y","U",2016,"Total",NA,714920,NA,NA,NA
"1163",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","Electronic Warfare","140","140","1C2C","Y","Y","U",2016,"Total",NA,96916,NA,NA,NA
"1164",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","Space Systems and Surveillance","150","150","1C3C","Y","Y","U",2016,"Total",NA,191892,NA,NA,NA
"1165",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","Warfare Tactics","160","160","1C4C","Y","Y","U",2016,"Total",NA,477287,NA,NA,NA
"1166",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","Operational Meteorology and Oceanography","170","170","1C5C","Y","Y","U",2016,"Total",NA,373920,NA,NA,NA
"1167",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","Combat Support Forces","180","180","1C6C","Y","Y","U",2016,"Total",NA,1645830,NA,NA,NA
"1168",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","Equipment Maintenance","190","190","1C7C","Y","Y","U",2016,"Total",NA,133946,NA,NA,NA
"1169",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","Depot Operations Support","200","200","1C8C","Y","Y","U",2016,"Total",NA,2443,NA,NA,NA
"1170",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","Combatant Commanders Core Operations","210","210","1CCH","Y","Y","U",2016,"Total",NA,95210,NA,NA,NA
"1171",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","Combatant Commanders Direct Mission Support","220","220","1CCM","Y","Y","U",2016,"Total",NA,71969,NA,NA,NA
"1172",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Weapons Support","Cruise Missile","230","230","1D1D","Y","Y","U",2016,"Total",NA,110734,NA,NA,NA
"1173",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Weapons Support","Fleet Ballistic Missile","240","240","1D2D","Y","Y","U",2016,"Total",NA,1206145,NA,NA,NA
"1174",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Weapons Support","In-Service Weapons Systems Support","250","250","1D3D","Y","Y","U",2016,"Total",NA,202529,NA,NA,NA
"1175",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Weapons Support","Weapons Maintenance","260","260","1D4D","Y","Y","U",2016,"Total",NA,810353,NA,NA,NA
"1176",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Weapons Support","Other Weapon Systems Support","270","270","1D7D","Y","Y","U",2016,"Total",NA,371547,NA,NA,NA
"1177",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Base Support","Enterprise Information","280","280","BSIT","Y","Y","U",2016,"Total",NA,872491,NA,NA,NA
"1178",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Base Support","Sustainment, Restoration and Modernization","290","290","BSM1","Y","Y","U",2016,"Total",NA,2279319,NA,NA,NA
"1179",2017,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Base Support","Base Operating Support","300","300","BSS1","Y","Y","U",2016,"Total",NA,4469976,NA,NA,NA
"1180",2017,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Ready Reserve and Prepositioning Force","Ship Prepositioning and Surge","310","310","2A1F","Y","Y","U",2016,"Total",NA,422825,NA,NA,NA
"1181",2017,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Ready Reserve and Prepositioning Force","Ready Reserve Force","320","320","2A2F","Y","Y","U",2016,"Total",NA,0,NA,NA,NA
"1182",2017,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Activations/Inactivations","Aircraft Activations/Inactivations","330","330","2B1G","Y","Y","U",2016,"Total",NA,6464,NA,NA,NA
"1183",2017,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Activations/Inactivations","Ship Activations/Inactivations","340","340","2B2G","Y","Y","U",2016,"Total",NA,361764,NA,NA,NA
"1184",2017,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Mobilization Preparation","Expeditionary Health Services Systems","350","350","2C1H","Y","Y","U",2016,"Total",NA,102835,NA,NA,NA
"1185",2017,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Mobilization Preparation","Industrial Readiness","360","360","2C2H","Y","Y","U",2016,"Total",NA,2237,NA,NA,NA
"1186",2017,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Mobilization Preparation","Coast Guard Support","370","370","2C3H","Y","Y","U",2016,"Total",NA,21823,NA,NA,NA
"1187",2017,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Accession Training","Officer Acquisition","380","380","3A1J","Y","Y","U",2016,"Total",NA,149320,NA,NA,NA
"1188",2017,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Accession Training","Recruit Training","390","390","3A2J","Y","Y","U",2016,"Total",NA,9035,NA,NA,NA
"1189",2017,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Accession Training","Reserve Officers Training Corps","400","400","3A3J","Y","Y","U",2016,"Total",NA,156288,NA,NA,NA
"1190",2017,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Basic Skill and Advanced Training","Specialized Skill Training","410","410","3B1K","Y","Y","U",2016,"Total",NA,698380,NA,NA,NA
"1191",2017,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Basic Skill and Advanced Training","Flight Training","420","420","3B2K","Y","Y","U",2016,"Total",NA,8171,NA,NA,NA
"1192",2017,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Basic Skill and Advanced Training","Professional Development Education","430","430","3B3K","Y","Y","U",2016,"Total",NA,165471,NA,NA,NA
"1193",2017,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Basic Skill and Advanced Training","Training Support","440","440","3B4K","Y","Y","U",2016,"Total",NA,196048,NA,NA,NA
"1194",2017,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","Recruiting and Advertising","450","450","3C1L","Y","Y","U",2016,"Total",NA,230188,NA,NA,NA
"1195",2017,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","Off-Duty and Voluntary Education","460","460","3C3L","Y","Y","U",2016,"Total",NA,134207,NA,NA,NA
"1196",2017,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","Civilian Education and Training","470","470","3C4L","Y","Y","U",2016,"Total",NA,69257,NA,NA,NA
"1197",2017,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","Junior ROTC","480","480","3C5L","Y","Y","U",2016,"Total",NA,47653,NA,NA,NA
"1198",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","Administration","490","490","4A1M","Y","Y","U",2016,"Total",NA,926284,NA,NA,NA
"1199",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","External Relations","500","500","4A2M","Y","Y","U",2016,"Total",NA,14237,NA,NA,NA
"1200",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","Civilian Manpower and Personnel Management","510","510","4A3M","Y","Y","U",2016,"Total",NA,120812,NA,NA,NA
"1201",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","Military Manpower and Personnel Management","520","520","4A4M","Y","Y","U",2016,"Total",NA,347008,NA,NA,NA
"1202",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","Other Personnel Support","530","530","4A5M","Y","Y","U",2016,"Total",NA,266016,NA,NA,NA
"1203",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","Servicewide Communications","540","540","4A6M","Y","Y","U",2016,"Total",NA,326512,NA,NA,NA
"1204",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","Spectrum Relocation Pre-Auction","550","550","4A6S","Y","Y","U",2016,"Total",NA,0,NA,NA,NA
"1205",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","Medical Activities","560","560","4A8M","Y","Y","U",2016,"Total",NA,0,NA,NA,NA
"1206",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","Servicewide Transportation","570","570","4B1N","Y","Y","U",2016,"Total",NA,354395,NA,NA,NA
"1207",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","Environmental Programs","580","580","4B2E","Y","Y","U",2016,"Total",NA,0,NA,NA,NA
"1208",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","Planning, Engineering and Design","590","590","4B2N","Y","Y","U",2016,"Total",NA,274936,NA,NA,NA
"1209",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","Acquisition and Program Management","600","600","4B3N","Y","Y","U",2016,"Total",NA,1125766,NA,NA,NA
"1210",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","Hull, Mechanical and Electrical Support","610","610","4B5N","Y","Y","U",2016,"Total",NA,48587,NA,NA,NA
"1211",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","Combat/Weapons Systems","620","620","4B6N","Y","Y","U",2016,"Total",NA,25599,NA,NA,NA
"1212",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","Space and Electronic Warfare Systems","630","630","4B7N","Y","Y","U",2016,"Total",NA,72768,NA,NA,NA
"1213",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Investigations and Security Programs","Naval Investigative Service","640","640","4C1P","Y","Y","U",2016,"Total",NA,590686,NA,NA,NA
"1214",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Support of Other Nations","International Headquarters and Agencies","700","700","4D1Q","Y","Y","U",2016,"Total",NA,4768,NA,NA,NA
"1215",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Cancelled Accounts","Cancelled Account Adjustments","710","710","4EMM","Y","Y","U",2016,"Total",NA,0,NA,NA,NA
"1216",2017,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Cancelled Accounts","Judgement Fund","720","720","4EPJ","Y","Y","U",2016,"Total",NA,0,NA,NA,NA
"1217",2017,"1804N","Operation & Maintenance, Navy","","04","Admin & Srvwd Activities","","Classified Programs","","","9999","Y","Y","U",2016,"Total",NA,532609,NA,NA,NA
"1218",2017,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Expeditionary Forces","Operational Forces","010","010","1A1A","Y","Y","U",2016,"Total",NA,1236462,NA,NA,NA
"1219",2017,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Expeditionary Forces","Field Logistics","020","020","1A2A","Y","Y","U",2016,"Total",NA,1191433,NA,NA,NA
"1220",2017,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Expeditionary Forces","Depot Maintenance","030","030","1A3A","Y","Y","U",2016,"Total",NA,428583,NA,NA,NA
"1221",2017,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","USMC Prepositioning","Maritime Prepositioning","040","040","1B1B","Y","Y","U",2016,"Total",NA,86176,NA,NA,NA
"1222",2017,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Base Support","Sustainment, Restoration & Modernization","050","050","BSM1","Y","Y","U",2016,"Total",NA,749079,NA,NA,NA
"1223",2017,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Base Support","Base Operating Support","060","060","BSS1","Y","Y","U",2016,"Total",NA,2041640,NA,NA,NA
"1224",2017,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Accession Training","Recruit Training","070","070","3A1C","Y","Y","U",2016,"Total",NA,16260,NA,NA,NA
"1225",2017,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Accession Training","Officer Acquisition","080","080","3A2C","Y","Y","U",2016,"Total",NA,975,NA,NA,NA
"1226",2017,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Basic Skill and Advanced Training","Specialized Skill Training","090","090","3B1D","Y","Y","U",2016,"Total",NA,97307,NA,NA,NA
"1227",2017,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Basic Skill and Advanced Training","Professional Development Education","100","100","3B3D","Y","Y","U",2016,"Total",NA,40786,NA,NA,NA
"1228",2017,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Basic Skill and Advanced Training","Training Support","110","110","3B4D","Y","Y","U",2016,"Total",NA,385336,NA,NA,NA
"1229",2017,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","Recruiting and Advertising","120","120","3C1F","Y","Y","U",2016,"Total",NA,164806,NA,NA,NA
"1230",2017,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","Off-Duty and Voluntary Education","130","130","3C2F","Y","Y","U",2016,"Total",NA,37721,NA,NA,NA
"1231",2017,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","Junior ROTC","140","140","3C3F","Y","Y","U",2016,"Total",NA,23397,NA,NA,NA
"1232",2017,"1106N","Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","Servicewide Support","Servicewide Transportation","150","150","4A3G","Y","Y","U",2016,"Total",NA,81153,NA,NA,NA
