"SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","ProgramElement","ProgramElementTitle","LineNumber","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","02","Applied Research","27  ","0602786A","Warfighter Technology","27  ","Y","U",2016,"Total",,,,35795,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","02","Applied Research","28  ","0602787A","Medical Technology","28  ","Y","U",2016,"Total",,,,76853,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","03","Advanced Technology Development","29  ","0603001A","Warfighter Advanced Technology","29  ","Y","U",2016,"Total",,,,46973,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","03","Advanced Technology Development","30  ","0603002A","Medical Advanced Technology","30  ","Y","U",2016,"Total",,,,69584,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","03","Advanced Technology Development","31  ","0603003A","Aviation Advanced Technology","31  ","Y","U",2016,"Total",,,,89736,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","03","Advanced Technology Development","32  ","0603004A","Weapons and Munitions Advanced Technology","32  ","Y","U",2016,"Total",,,,57663,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","03","Advanced Technology Development","33  ","0603005A","Combat Vehicle and Automotive Advanced Technology","33  ","Y","U",2016,"Total",,,,113071,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","03","Advanced Technology Development","34  ","0603006A","Space Application Advanced Technology","34  ","Y","U",2016,"Total",,,,5554,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","03","Advanced Technology Development","35  ","0603007A","Manpower, Personnel and Training Advanced Technology","35  ","Y","U",2016,"Total",,,,12636,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","03","Advanced Technology Development","36  ","0603008A","Electronic Warfare Advanced Technology","36  ","Y","U",2016,"Total",,,,0,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","03","Advanced Technology Development","37  ","0603009A","TRACTOR HIKE","37  ","Y","U",2016,"Total",,,,7502,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","03","Advanced Technology Development","38  ","0603015A","Next Generation Training & Simulation Systems","38  ","Y","U",2016,"Total",,,,17425,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","03","Advanced Technology Development","39  ","0603020A","TRACTOR ROSE","39  ","Y","U",2016,"Total",,,,11912,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","03","Advanced Technology Development","40  ","0603125A","Combating Terrorism - Technology Development","40  ","Y","U",2016,"Total",,,,27520,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","03","Advanced Technology Development","41  ","0603130A","TRACTOR NAIL","41  ","Y","U",2016,"Total",,,,2381,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","03","Advanced Technology Development","42  ","0603131A","TRACTOR EGGS","42  ","Y","U",2016,"Total",,,,2431,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","03","Advanced Technology Development","43  ","0603270A","Electronic Warfare Technology","43  ","Y","U",2016,"Total",,,,26874,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","03","Advanced Technology Development","44  ","0603313A","Missile and Rocket Advanced Technology","44  ","Y","U",2016,"Total",,,,49449,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","03","Advanced Technology Development","45  ","0603322A","TRACTOR CAGE","45  ","Y","U",2016,"Total",,,,10999,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","03","Advanced Technology Development","46  ","0603461A","High Performance Computing Modernization Program","46  ","Y","U",2016,"Total",,,,177159,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","03","Advanced Technology Development","47  ","0603606A","Landmine Warfare and Barrier Advanced Technology","47  ","Y","U",2016,"Total",,,,13993,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","03","Advanced Technology Development","48  ","0603607A","Joint Service Small Arms Program","48  ","Y","U",2016,"Total",,,,5105,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","03","Advanced Technology Development","49  ","0603710A","Night Vision Advanced Technology","49  ","Y","U",2016,"Total",,,,40929,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","03","Advanced Technology Development","50  ","0603728A","Environmental Quality Technology Demonstrations","50  ","Y","U",2016,"Total",,,,10727,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","03","Advanced Technology Development","51  ","0603734A","Military Engineering Advanced Technology","51  ","Y","U",2016,"Total",,,,20145,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","03","Advanced Technology Development","52  ","0603772A","Advanced Tactical Computer Science and Sensor Technology","52  ","Y","U",2016,"Total",,,,38163,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","03","Advanced Technology Development","53  ","0603794A","C3 Advanced Technology","53  ","Y","U",2016,"Total",,,,37816,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","04","Advanced Component Development & Prototypes","54  ","0603305A","Army Missle Defense Systems Integration","54  ","Y","U",2016,"Total",,,,10347,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","04","Advanced Component Development & Prototypes","55  ","0603308A","Army Space Systems Integration","55  ","Y","U",2016,"Total",,,,25061,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","04","Advanced Component Development & Prototypes","56  ","0603619A","Landmine Warfare and Barrier - Adv Dev","56  ","Y","U",2016,"Total",,,,49636,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","04","Advanced Component Development & Prototypes","57  ","0603627A","Smoke, Obscurant and Target Defeating Sys-Adv Dev","57  ","Y","U",2016,"Total",,,,13426,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","04","Advanced Component Development & Prototypes","58  ","0603639A","Tank and Medium Caliber Ammunition","58  ","Y","U",2016,"Total",,,,46749,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","04","Advanced Component Development & Prototypes","59  ","0603653A","Advanced Tank Armament System (ATAS)","59  ","Y","U",2016,"Total",,,,0,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","04","Advanced Component Development & Prototypes","60  ","0603747A","Soldier Support and Survivability","60  ","Y","U",2016,"Total",,,,7758,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","04","Advanced Component Development & Prototypes","61  ","0603766A","Tactical Electronic Surveillance System - Adv Dev","61  ","Y","U",2016,"Total",,,,13472,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","04","Advanced Component Development & Prototypes","62  ","0603774A","Night Vision Systems Advanced Development","62  ","Y","U",2016,"Total",,,,7292,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","04","Advanced Component Development & Prototypes","63  ","0603779A","Environmental Quality Technology - Dem/Val","63  ","Y","U",2016,"Total",,,,8813,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","04","Advanced Component Development & Prototypes","64  ","0603782A","Warfighter Information Network-Tactical - DEM/VAL","64  ","Y","U",2016,"Total",,,,0,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","04","Advanced Component Development & Prototypes","65  ","0603790A","NATO Research and Development","65  ","Y","U",2016,"Total",,,,6075,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","04","Advanced Component Development & Prototypes","66  ","0603801A","Aviation - Adv Dev","66  ","Y","U",2016,"Total",,,,0,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","04","Advanced Component Development & Prototypes","67  ","0603804A","Logistics and Engineer Equipment - Adv Dev","67  ","Y","U",2016,"Total",,,,21233,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","04","Advanced Component Development & Prototypes","68  ","0603807A","Medical Systems - Adv Dev","68  ","Y","U",2016,"Total",,,,31962,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","04","Advanced Component Development & Prototypes","69  ","0603827A","Soldier Systems - Advanced Development","69  ","Y","U",2016,"Total",,,,22194,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","04","Advanced Component Development & Prototypes","70  ","0603850A","Integrated Broadcast Service","70  ","Y","U",2016,"Total",,,,0,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","04","Advanced Component Development & Prototypes","71  ","0604100A","Analysis Of Alternatives","71  ","Y","U",2016,"Total",,,,9805,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","04","Advanced Component Development & Prototypes","72  ","0604115A","Technology Maturation Initiatives","72  ","Y","U",2016,"Total",,,,40917,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","04","Advanced Component Development & Prototypes","73  ","0604120A","Assured Positioning, Navigation and Timing (PNT)","73  ","Y","U",2016,"Total",,,,30058,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","04","Advanced Component Development & Prototypes","74  ","0604319A","Indirect Fire Protection Capability Increment 2-Intercept (IFPC2)","74  ","Y","U",2016,"Total",,,,155361,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","04","Advanced Component Development & Prototypes","75  ","0604785A","Integrated Base Defense (Budget Activity 4)","75  ","Y","U",2016,"Total",,,,0,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","76  ","0604201A","Aircraft Avionics","76  ","Y","U",2016,"Total",,,,12939,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","77  ","0604220A","Armed, Deployable Helos","77  ","Y","U",2016,"Total",,,,0,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","78  ","0604270A","Electronic Warfare Development","78  ","Y","U",2016,"Total",,,,18843,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","79  ","0604280A","Joint Tactical Radio","79  ","Y","U",2016,"Total",,,,9861,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","80  ","0604290A","Mid-tier Networking Vehicular Radio (MNVR)","80  ","Y","U",2016,"Total",,,,8763,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","81  ","0604321A","All Source Analysis System","81  ","Y","U",2016,"Total",,,,4309,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","82  ","0604328A","TRACTOR CAGE","82  ","Y","U",2016,"Total",,,,15138,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","83  ","0604601A","Infantry Support Weapons","83  ","Y","U",2016,"Total",,,,74128,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","84  ","0604604A","Medium Tactical Vehicles","84  ","Y","U",2016,"Total",,,,0,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","85  ","0604611A","JAVELIN","85  ","Y","U",2016,"Total",,,,3945,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","86  ","0604622A","Family of Heavy Tactical Vehicles","86  ","Y","U",2016,"Total",,,,0,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","87  ","0604633A","Air Traffic Control","87  ","Y","U",2016,"Total",,,,10076,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","88  ","0604641A","Tactical Unmanned Ground Vehicle (TUGV)","88  ","Y","U",2016,"Total",,,,40374,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","89  ","0604710A","Night Vision Systems - Eng Dev","89  ","Y","U",2016,"Total",,,,67582,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","90  ","0604713A","Combat Feeding, Clothing, and Equipment","90  ","Y","U",2016,"Total",,,,1763,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","91  ","0604715A","Non-System Training Devices - Eng Dev","91  ","Y","U",2016,"Total",,,,27155,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","92  ","0604741A","Air Defense Command, Control and Intelligence - Eng Dev","92  ","Y","U",2016,"Total",,,,24569,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","93  ","0604742A","Constructive Simulation Systems Development","93  ","Y","U",2016,"Total",,,,23364,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","94  ","0604746A","Automatic Test Equipment Development","94  ","Y","U",2016,"Total",,,,8960,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","95  ","0604760A","Distributive Interactive Simulations (DIS) - Eng Dev","95  ","Y","U",2016,"Total",,,,9138,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","96  ","0604780A","Combined Arms Tactical Trainer (CATT) Core","96  ","Y","U",2016,"Total",,,,21622,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","97  ","0604798A","Brigade Analysis, Integration and Evaluation","97  ","Y","U",2016,"Total",,,,99242,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","98  ","0604802A","Weapons and Munitions - Eng Dev","98  ","Y","U",2016,"Total",,,,21379,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","99  ","0604804A","Logistics and Engineer Equipment - Eng Dev","99  ","Y","U",2016,"Total",,,,48339,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","100 ","0604805A","Command, Control, Communications Systems - Eng Dev","100 ","Y","U",2016,"Total",,,,2726,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","101 ","0604807A","Medical Materiel/Medical Biological Defense Equipment - Eng Dev","101 ","Y","U",2016,"Total",,,,45412,
2011,"2040A","Research, Development, Test & Eval, Army","ARMY","05","System Development & Demonstration","102 ","0604808A","Landmine Warfare/Barrier - Eng Dev","102 ","Y","U",2016,"Total",,,,55215,
