"","SourceFiscalYear","AccountDSI","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","ConstructionProject","ConstructionProjectTitle","Classified","FiscalYear","BudgetMetric","OriginType","ActualTotal","EnactedType","PBtotal","EnactedTotal"
"3111",2016,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Furnishings Account","Unspecified Worldwide Locations","N8800413","Furnishings Account","U","2014","TOAamount","Total",16658,NA,NA,NA
"3112",2016,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Management Account","Unspecified Worldwide Locations","N8800414","Management Account","U","2014","TOAamount","Total",47687,NA,NA,NA
"3113",2016,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Miscellaneous Account","Unspecified Worldwide Locations","N8800415","Miscellaneous Account","U","2014","TOAamount","Total",231,NA,NA,NA
"3114",2016,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Services Account","Unspecified Worldwide Locations","N8800416","Services Account","U","2014","TOAamount","Total",15129,NA,NA,NA
"3115",2016,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH Leasing Account","Unspecified Worldwide Locations","N8800418","Leasing","U","2014","TOAamount","Total",65098,NA,NA,NA
"3116",2016,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","08","Maintenance","ZU","WORLDWIDE UNSPECIFIED","FH Maintenance Of Real Property","Unspecified Worldwide Locations","N8800419","Maintenance of Real Property","U","2014","TOAamount","Total",96834,NA,NA,NA
"3117",2016,"0735N","0735","N","Fam Hsg O&M, N/MC","NAVY","12","HOUSING PVT SUPPORT","ZU","WORLDWIDE UNSPECIFIED","FH Privatization Support","Unspecified Worldwide Locations","N8800422","Privatization Support Costs","U","2014","TOAamount","Total",26427,NA,NA,NA
"3118",2016,"051002N","051002","N","BRAC - Navy","NAVY","04","BASE CLOSURE IV","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account IV","Base Realignment & Closure, Navy","N9900003","Base Realignment & Closure","U","2014","TOAamount","Total",11410,NA,NA,NA
"3119",2016,"051202N","051202","N","FY 2005 BRAC - N","NAVY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","PB000009","DON-101: Various Locations","U","2014","TOAamount","Total",12561,NA,NA,NA
"3120",2016,"051602N","051602","N","DoD BRAC - Navy","NAVY","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account IV","Base Realignment & Closure, Navy","N9900003","Base Realignment & Closure","U","2014","TOAamount","Total",112210,NA,NA,NA
"3121",2016,"051602N","051602","N","DoD BRAC - Navy","NAVY","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0059","DON-172: NWS Seal Beach, Concord, CA","U","2014","TOAamount","Total",5963,NA,NA,NA
"3122",2016,"051602N","051602","N","DoD BRAC - Navy","NAVY","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0064","DON-158: NSA New Orleans, LA","U","2014","TOAamount","Total",150,NA,NA,NA
"3123",2016,"051602N","051602","N","DoD BRAC - Navy","NAVY","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0065","DON-138: NAS Brunswick, ME","U","2014","TOAamount","Total",796,NA,NA,NA
"3124",2016,"051602N","051602","N","DoD BRAC - Navy","NAVY","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0066","DON-157: MCSA Kansas City, MO","U","2014","TOAamount","Total",40,NA,NA,NA
"3125",2016,"051602N","051602","N","DoD BRAC - Navy","NAVY","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0068","DON-84: JRB Willow Grove & Cambria Reg AP","U","2014","TOAamount","Total",1411,NA,NA,NA
"3126",2016,"051602N","051602","N","DoD BRAC - Navy","NAVY","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","PB000008","DON-100: Planing, Design and Management","U","2014","TOAamount","Total",5546,NA,NA,NA
"3127",2016,"051602N","051602","N","DoD BRAC - Navy","NAVY","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","PB000009","DON-101: Various Locations","U","2014","TOAamount","Total",16789,NA,NA,NA
"3128",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","AZ","ARIZONA","Training Buildings","Luke AFB","NUEX093007","F-35 Field Training Detachment","U","2014","TOAamount","Total",5500,NA,NA,NA
"3129",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","AZ","ARIZONA","Airfield Operational Buildings","Luke AFB","NUEX093011","F-35 Sq Ops/Aircraft Maintenance Unit #3","U","2014","TOAamount","Total",18800,NA,NA,NA
"3130",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Airfield Operational Buildings","Beale AFB","BAEY143000","Distributed Common Ground Station Ops Bldg","U","2014","TOAamount","Total",62000,NA,NA,NA
"3131",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","FL","FLORIDA","Install & Ready-Issue Ammunition Storage","Tyndall AFB","XLWU103007","F-22 Munitions Storage Complex","U","2014","TOAamount","Total",9100,NA,NA,NA
"3132",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","HI","HAWAII","Aircraft Maintenance Facilities","Joint Base Pearl Harbor-Hickam","KNMD142222","C-17 Modernize Hgr 35, Docks 1&2","U","2014","TOAamount","Total",4800,NA,NA,NA
"3133",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Aircraft Maintenance Facilities","Mcconnell AFB","PRQE145117","KC-46A 2-Bay Corrosion/Fuel Hangar","U","2014","TOAamount","Total",82000,NA,NA,NA
"3134",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Training Buildings","Mcconnell AFB","PRQE145121","KC-46A ADAL Flight Simulator Buildings","U","2014","TOAamount","Total",2150,NA,NA,NA
"3135",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","POL Pipelines","Mcconnell AFB","PRQE145136","KC-46A Alter Apron Fuels Distribution Systems","U","2014","TOAamount","Total",12800,NA,NA,NA
"3136",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Training Buildings","Mcconnell AFB","PRQE145137","KC-46A Alter Miscellaneous Facilities","U","2014","TOAamount","Total",970,NA,NA,NA
"3137",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Airfield Aprons","Mcconnell AFB","PRQE145138","KC-46A Alter Aircraft Parking Apron","U","2014","TOAamount","Total",2200,NA,NA,NA
"3138",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Aircraft Maintenance Facilities","Mcconnell AFB","PRQE145142","KC-46A 1-Bay Maintenance Hangar","U","2014","TOAamount","Total",32000,NA,NA,NA
"3139",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Aircraft Maintenance Facilities","Mcconnell AFB","PRQE155119","KC-46A 3-Bay General Purpose Maintenance Hang","U","2014","TOAamount","Total",80000,NA,NA,NA
"3140",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KS","KANSAS","Enlisted Personnel Unaccompanied Personnel Housing","Mcconnell AFB","PRQE155122","KC-46A Pipeline Student Dormitory (48PN)","U","2014","TOAamount","Total",7000,NA,NA,NA
"3141",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","KY","KENTUCKY","Airfield Operational Buildings","Fort Campbell, Kentucky","ACC123183","19th Air Support Operations Sqdrn Expansion","U","2014","TOAamount","Total",8000,NA,NA,NA
"3142",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","MD","MARYLAND","Airfield Operational Buildings","Fort Meade","PAYZ130011","CYBERCOM Joint Operations Center, Increment 1","U","2014","TOAamount","Total",85000,NA,NA,NA
"3143",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","MD","MARYLAND","Airfield Operational Buildings","Joint Base Andrews","AJXF103010","Helicopter Operations Facility","U","2014","TOAamount","Total",30000,NA,NA,NA
"3144",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","MO","MISSOURI","Install & Ready-Issue Ammunition Storage","Whiteman AFB","YWHG111010","WSA MOP Igloos and Assembly Facility","U","2014","TOAamount","Total",5900,NA,NA,NA
"3145",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NE","NEBRASKA","Admin Bldgs","Offutt AFB","SGBP100904F","USSTRATCOM Replacement Facility, Incr 3","U","2014","TOAamount","Total",136000,NA,NA,NA
"3146",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NV","NEVADA","Enlisted Personnel Unaccompanied Personnel Housing","Nellis AFB","RKMF083002","Dormitory (240 RM)","U","2014","TOAamount","Total",35000,NA,NA,NA
"3147",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NV","NEVADA","Weapons and Spares Maintenance Facilities","Nellis AFB","RKMF103005","F-35 Alt Mission Equip (AME) Storage","U","2014","TOAamount","Total",5000,NA,NA,NA
"3148",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NV","NEVADA","Install & Org Covered Storage","Nellis AFB","RKMF103006","F-35 Parts Store","U","2014","TOAamount","Total",9100,NA,NA,NA
"3149",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NV","NEVADA","Aircraft Maintenance Facilities","Nellis AFB","RKMF103009","F-35 Fuel Cell Hangar","U","2014","TOAamount","Total",9400,NA,NA,NA
"3150",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NV","NEVADA","Training Buildings","Nellis AFB","RKMF113005","Add RPA Weapons School Facility","U","2014","TOAamount","Total",18508,NA,NA,NA
"3151",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","Personnel Support Facilities","Cannon AFB","CZQZ013004","Airmen and Family Readiness Center","U","2014","TOAamount","Total",0,NA,NA,NA
"3152",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","Unaccom Personnel Housing Mess Fac","Cannon AFB","CZQZ073023A","Satellite Dining Facility","U","2014","TOAamount","Total",6600,NA,NA,NA
"3153",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","Enlisted Personnel Unaccompanied Personnel Housing","Cannon AFB","CZQZ073050","Dormitory (144 RM)","U","2014","TOAamount","Total",22000,NA,NA,NA
"3154",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","Aircraft Maintenance Facilities","Holloman AFB","KWRD113008","F-16 Aircraft Covered Washrack and Pad","U","2014","TOAamount","Total",2250,NA,NA,NA
"3155",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","NM","NEW MEXICO","Admin Bldgs","Kirtland AFB","MHMV103105B","Nuclear Systems Wing & Sustainment Center (Ph","U","2014","TOAamount","Total",30500,NA,NA,NA
"3156",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","ND","NORTH DAKOTA","Aircraft Maintenance Facilities","Minot AFB","QJVF092009","B-52 ADAL Aircraft Maintenance Unit","U","2014","TOAamount","Total",15530,NA,NA,NA
"3157",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","ND","NORTH DAKOTA","Install & Ready-Issue Ammunition Storage","Minot AFB","QJVF092013","B-52 Munitions Storage Igloos","U","2014","TOAamount","Total",8300,NA,NA,NA
"3158",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","Replace Tele. and Security Forces Facility","Altus AFB","AGGN143001","KC-46A FTU Renovate Fac for 97 OG & 97 MXTS","U","2014","TOAamount","Total",1200,NA,NA,NA
"3159",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","Aircraft Maintenance Facilities","Altus AFB","AGGN143002","KC-46A FTU ADAL SQ OPS/AMU","U","2014","TOAamount","Total",7400,NA,NA,NA
"3160",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","Training Buildings","Altus AFB","AGGN143003","KC-46A FTU Fuselage Trainer Phase 1","U","2014","TOAamount","Total",6300,NA,NA,NA
"3161",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","Training Buildings","Altus AFB","AGGN143004","KC-46A FTU FTC Simulator Facility Phase 1","U","2014","TOAamount","Total",12600,NA,NA,NA
"3162",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","Aircraft Maintenance Facilities","Altus AFB","AGGN143005","KC-46A FTU ADAL Fuel System Maintenance Dock","U","2014","TOAamount","Total",3350,NA,NA,NA
"3163",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","Land Purchase, Condemnation, Donation or Transfer","Tinker AFB","WWYK143004A","KC-46A Land Acquisition","U","2014","TOAamount","Total",0,NA,NA,NA
"3164",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","TX","TEXAS","Other Airfield Pavements","Fort Bliss","AETC176870","F-16 BAK 12/14 Aircraft Arresting System","U","2014","TOAamount","Total",3350,NA,NA,NA
"3165",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","UT","UTAH","Replace Firecrash/Rescue Station","Hill AFB","KRSM003009","Fire Crash Rescue Station","U","2014","TOAamount","Total",0,NA,NA,NA
"3166",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","UT","UTAH","Aircraft Maintenance Facilities","Hill AFB","KRSM103011","F-35 Aircraft Mx Unit Hangar 45E Ops #1","U","2014","TOAamount","Total",0,NA,NA,NA
"3167",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Install & Ready-Issue Ammunition Storage","Joint Base Langley-Eustis","MUHJ073003B","4-Bay Conventional Munitions Inspection Bldg","U","2014","TOAamount","Total",0,NA,NA,NA
"3168",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","GL","GREENLAND","Install & Org Covered Storage","Thule AB","WWCX103028","Thule Consolidation, Phase 2","U","2014","TOAamount","Total",43904,NA,NA,NA
"3169",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","GU","GUAM","Aircraft Maintenance Facilities","Joint Region Marianas","AJJY133027","PAR - Tanker GP Mx Hangar/AMU/Sqd Ops","U","2014","TOAamount","Total",132600,NA,NA,NA
"3170",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","GU","GUAM","Ground Operational Facilities Other Than Buildings","Joint Region Marianas","AJJY143760","PAR - Fuel Sys Hardened Bldgs","U","2014","TOAamount","Total",20000,NA,NA,NA
"3171",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","GU","GUAM","Guided Missile Maintenance Facilities","Joint Region Marianas","AJJY153011","PAR - Strike Tactical Missile Mxs Facility","U","2014","TOAamount","Total",10530,NA,NA,NA
"3172",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","GU","GUAM","Airfield Operational Buildings","Joint Region Marianas","SAKW113003","PRTC RED HORSE Airfield Operations Facility","U","2014","TOAamount","Total",0,NA,NA,NA
"3173",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","GU","GUAM","Training Facilities Other Than Buildings","Joint Region Marianas","SAKW133005","PRTC SF Fire Rescue & Emergency Mgt","U","2014","TOAamount","Total",0,NA,NA,NA
"3174",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","ML","MARIANA ISLANDS","Misc Items & Equip Maint Facilities","Saipan","PAF140100","PAR - Maintenance Facility","U","2014","TOAamount","Total",2800,NA,NA,NA
"3175",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","ML","MARIANA ISLANDS","Operating Fuel Storage Facilities","Saipan","PAF140200","PAR - Airport POL/Bulk Storage AST","U","2014","TOAamount","Total",18500,NA,NA,NA
"3176",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","ML","MARIANA ISLANDS","Other Airfield Pavements","Saipan","PAF140300","PAR - Hazardous Cargo Pad","U","2014","TOAamount","Total",8000,NA,NA,NA
"3177",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","UK","UNITED KINGDOM","Airfield Operational Buildings","Royal Air Force Lakenheath","MSET123005","Guardian Angel Operations Facility","U","2014","TOAamount","Total",0,NA,NA,NA
"3178",2016,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","General","Unspecified Worldwide Locations","PAYZ120005","Foreign Currency Fluctuation","U","2014","TOAamount","Total",6269,NA,NA,NA
"3179",2016,"3300F","3300","F","MilCon, Air Force","AF","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","PAYZ140003","Unspecified Minor Construction","U","2014","TOAamount","Total",20448,NA,NA,NA
"3180",2016,"3300F","3300","F","MilCon, Air Force","AF","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","PAYZ140002","Planning and Design","U","2014","TOAamount","Total",11314,NA,NA,NA
"3181",2016,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","AL","ALABAMA","Training Buildings","Birmingham IAP","BRKR999147","Add to and Alter Distributed Ground Station F","U","2014","TOAamount","Total",8500,NA,NA,NA
"3182",2016,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","IN","INDIANA","Training Buildings","Hulman Regional Airport","LDXF099060","Add/Alter Bldgs 37, 38 & 40 for Dist Common G","U","2014","TOAamount","Total",7300,NA,NA,NA
"3183",2016,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","MD","MARYLAND","Airfield Operational Buildings","Fort Meade","MMMD129073","175th  Network Warfare  Squadron  Facility","U","2014","TOAamount","Total",4000,NA,NA,NA
"3184",2016,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","MD","MARYLAND","Airfield Operational Buildings","Martin State Airport","PJMS129058","CYBER/ISR  Facility","U","2014","TOAamount","Total",8000,NA,NA,NA
"3185",2016,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","MT","MONTANA","Aircraft Maintenance Facilities","Great Falls IAP","JKSE129321","Intra-Theater Airlift Conversion","U","2014","TOAamount","Total",22000,NA,NA,NA
"3186",2016,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","NY","NEW YORK","Aircraft Maintenance Facilities","Fort Drum, New York","FPBB129050","MQ-9 Flight Training Unit Hangar","U","2014","TOAamount","Total",4700,NA,NA,NA
"3187",2016,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","OH","OHIO","Training Buildings","Springfield Beckley-Map","WAAR109002","Alter Intelligence Operations Facility","U","2014","TOAamount","Total",7200,NA,NA,NA
"3188",2016,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","PA","PENNSYLVANIA","Training Buildings","Fort Indiantown Gap","LKLW109037","Communications Operations and Training Facili","U","2014","TOAamount","Total",7700,NA,NA,NA
